Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Frankel	Lois		P	FL21	2020	2/24/2020	20016100
Hon.	Frankel	Lois		P	FL21	2020	3/23/2020	20016258
Hon.	Frankel	Lois		P	FL21	2020	4/27/2020	20016444
Hon.	Frankel	Lois		P	FL21	2020	5/28/2020	20016661
Hon.	Frankel	Lois		P	FL21	2020	6/28/2020	20016827
Hon.	Frankel	Lois		P	FL21	2020	7/24/2020	20017016
Hon.	Frankel	Lois		P	FL21	2020	8/24/2020	20017216
Hon.	Frankel	Lois		P	FL21	2020	9/29/2020	20017402
Hon.	Frankel	Lois		P	FL21	2020	10/22/2020	20017556
Hon.	Frankel	Lois		P	FL21	2020	11/24/2020	20017716
Hon.	Frankel	Lois		P	FL21	2020	12/28/2020	20017911
Hon.	Frankel	Lois		X	FL21	2020	4/26/2021	30012663
	Franklin	Barbara Washington		D	DC00	2020	12/15/2020	8217773
Hon.	Franklin	Scott		H	FL15	2020	8/13/2021	10042027
Hon.	Franklin	Scott		X	FL15	2020	4/26/2021	30011692
Mr.	Franklin	Scott		A	FL15	2020	1/27/2021	10039479
Mr.	Franklin	Scott		C	FL15	2020	7/14/2020	10034813
Mr.	Franklin	Scott		X	FL15	2020	4/16/2020	30008358
	Freeland	Jillian		C	CO05	2020	5/16/2020	10035803
Mr.	Freeman	Kevin		W		2020		8217279
	Freitas	Nick J.		C	VA07	2020	5/14/2020	10035909
	Freshour	Shannon		A	OH04	2020	5/20/2020	10036127
	Freshour	Shannon		C	OH04	2020	5/15/2020	10035902
	Fricilone	Mike		C	IL03	2020	5/10/2020	10035714
	Frontela	Carlos		W		2020		8217589
Hon.	Fulcher	Russ		O	ID01	2020	8/3/2021	10041813
Hon.	Fulcher	Russ		X	ID01	2020	4/26/2021	30012683
	Fuller	Clayton		C	GA14	2020	4/14/2020	10034687
	Funk	Joel David		C	IL12	2020	4/30/2020	10035455
Hon.	Gaetz	Matt		A	FL01	2020	8/16/2021	10043510
Hon.	Gaetz	Matt		O	FL01	2020	8/10/2021	10042915
Hon.	Gaetz	Matt		P	FL01	2020	1/3/2020	20013811
Hon.	Gaetz	Matt		X	FL01	2020	4/26/2021	30012689
	Gagarin	Melquiades Mr		C	NY06	2020	5/15/2020	10036023
Hon.	Gallagher	Michael John		O	WI08	2020	8/13/2021	10041218
Hon.	Gallagher	Michael John		P	WI08	2020	1/14/2020	20013884
Hon.	Gallagher	Michael John		P	WI08	2020	2/8/2020	20015036
Hon.	Gallagher	Michael John		X	WI08	2020	4/26/2021	30012691
Hon.	Gallego	Ruben		A	AZ07	2020	8/12/2023	10055599
Hon.	Gallego	Ruben		O	AZ07	2020	8/9/2021	10042071
Hon.	Gallego	Ruben		X	AZ07	2020	4/26/2021	30012695
	Galvin	Alyse		C	AK00	2020	5/14/2020	10035819
	Gamba	Mark		C	OR05	2020	5/14/2020	10035485
	Gandhi	Pritesh		C	TX10	2020	5/15/2020	10036030
Hon.	Garamendi	John		O	CA03	2020	8/9/2021	10042524
Hon.	Garamendi	John		X	CA03	2020	4/26/2021	30012702
	Garbarino	Andrew		C	NY02	2020	5/17/2020	10036047
Hon.	Garbarino	Andrew		H	NY02	2020	8/11/2021	10041328
Hon.	Garbarino	Andrew		X	NY02	2020	4/26/2021	30011693
Mrs.	Garcia	Alia D.		A	TX23	2020	5/18/2021	10040535
Mrs.	Garcia	Alia D.		C	TX23	2020	5/17/2021	10040510
Hon.	Garcia	Jesus		O	IL04	2020	8/3/2021	10042189
Hon.	Garcia	Jesus		X	IL04	2020	4/26/2021	30012704
	Garcia	Michael		C	CA25	2020	6/17/2020	10036148
Hon.	Garcia	Michael		A	CA25	2020	8/10/2021	10042520
Hon.	Garcia	Michael		A	CA25	2020	8/10/2021	10042945
Hon.	Garcia	Michael		A	CA25	2020	8/11/2021	10043047
Hon.	Garcia	Michael		O	CA25	2020	8/10/2021	10042895
Hon.	Garcia	Michael		P	CA25	2020	6/17/2020	20016805
Hon.	Garcia	Michael		P	CA25	2020	11/23/2020	20017738
Hon.	Garcia	Michael		P	CA25	2020	12/2/2020	20017779
Hon.	Garcia	Michael		P	CA25	2020	12/21/2020	20017894
Hon.	Garcia	Michael		X	CA25	2020	4/26/2021	30012706
Hon.	Garcia	Sylvia		O	TX29	2020	8/13/2021	10042571
Hon.	Garcia	Sylvia		X	TX29	2020	4/26/2021	30012710
	Garcia Holmes	Michelle		C	NM01	2020	10/10/2021	10043858
	Gardner	Kiani A.		C	AL01	2020	5/12/2020	10035783
	Garlington	William		C	FL07	2020	5/11/2020	8217217
Mr.	Garza	Mauro Everett		C	TX20	2020	5/15/2020	10035957
	Gentles	Karl E.		C	AZ06	2020	5/15/2020	10035965
	Gershon	Perry		C	NY01	2020	5/15/2020	10035685
Hon.	Gianforte	Greg		P	MT00	2020	2/5/2020	20015005
Hon.	Gianforte	Greg		P	MT00	2020	2/7/2020	20015023
Hon.	Gianforte	Greg		P	MT00	2020	2/14/2020	20015054
Hon.	Gianforte	Greg		P	MT00	2020	2/14/2020	20015064
Hon.	Gianforte	Greg		P	MT00	2020	2/18/2020	20016073
Hon.	Gianforte	Greg		P	MT00	2020	3/9/2020	20016104
Hon.	Gianforte	Greg		P	MT00	2020	3/18/2020	20016265
Hon.	Gianforte	Greg		P	MT00	2020	4/7/2020	20016366
Hon.	Gianforte	Greg		P	MT00	2020	4/14/2020	20016403
Hon.	Gianforte	Greg		P	MT00	2020	4/23/2020	20016459
Hon.	Gianforte	Greg		P	MT00	2020	5/7/2020	20016565
Hon.	Gianforte	Greg		P	MT00	2020	5/12/2020	20016583
Hon.	Gianforte	Greg		P	MT00	2020	5/29/2020	20016675
Hon.	Gianforte	Greg		P	MT00	2020	6/25/2020	20016834
Hon.	Gianforte	Greg		P	MT00	2020	7/1/2020	20016854
Hon.	Gianforte	Greg		P	MT00	2020	7/7/2020	20016905
Hon.	Gianforte	Greg		P	MT00	2020	7/20/2020	20016986
Hon.	Gianforte	Greg		P	MT00	2020	7/27/2020	20017029
Hon.	Gianforte	Greg		P	MT00	2020	8/3/2020	20017068
Hon.	Gianforte	Greg		P	MT00	2020	8/18/2020	20017218
Hon.	Gianforte	Greg		P	MT00	2020	9/2/2020	20017284
Hon.	Gianforte	Greg		P	MT00	2020	9/15/2020	20017373
Hon.	Gianforte	Greg		P	MT00	2020	10/19/2020	20017555
Hon.	Gianforte	Greg		P	MT00	2020	10/28/2020	20017587
Hon.	Gianforte	Greg		P	MT00	2020	11/9/2020	20017668
Hon.	Gianforte	Greg		P	MT00	2020	12/2/2020	20017780
Hon.	Gianforte	Greg		P	MT00	2020	12/3/2020	20017789
Hon.	Gianforte	Greg		P	MT00	2020	12/23/2020	20017905
Hon.	Gianforte	Greg		P	MT00	2020	12/29/2020	20017928
Hon.	Gibbs	Bob		O	OH07	2020	8/4/2021	10040278
Hon.	Gibbs	Bob		P	OH07	2020	1/6/2020	20013862
Hon.	Gibbs	Bob		P	OH07	2020	1/13/2020	20013906
Hon.	Gibbs	Bob		P	OH07	2020	2/1/2020	20014982
Hon.	Gibbs	Bob		P	OH07	2020	6/5/2020	20016722
Hon.	Gibbs	Bob		P	OH07	2020	8/4/2020	20017077
Hon.	Gibbs	Bob		P	OH07	2020	8/25/2020	20017247
Hon.	Gibbs	Bob		P	OH07	2020	9/9/2020	20017330
Hon.	Gibbs	Bob		P	OH07	2020	9/28/2020	20017441
Hon.	Gibbs	Bob		P	OH07	2020	11/22/2020	20017734
Hon.	Gibbs	Bob		P	OH07	2020	12/24/2020	20017910
Hon.	Gibbs	Bob		X	OH07	2020	4/26/2021	30012737
	Gibbs	Chris		C	OH04	2020	2/15/2020	10033623
	Gibbs	Kate		C	NJ03	2020	7/17/2020	10035135
	Gibbs	Kate		X	NJ03	2020	4/28/2020	30011447
	Gibson	Ben		D	LA04	2020	8/31/2020	8217613
	Gibson	Kerry W.		C	UT01	2020	5/15/2020	10035621
	Giles	David Victor		C	AZ09	2020	10/12/2020	10039179
Hon.	Gimenez	Carlos		H	FL26	2020	8/13/2021	10042665
Hon.	Gimenez	Carlos		X	FL26	2020	4/26/2021	30011694
Mr.	Gimenez	Carlos		A	FL26	2020	2/24/2021	10039532
Mr.	Gimenez	Carlos		C	FL26	2020	6/15/2020	10036441
	Gindi	Sammy		D	NJ06	2020	4/29/2020	8217199
	Gnibus	Kristy		C	PA16	2020	5/15/2020	10035988
	Godfrey	Aaron Paul		C	OH16	2020	5/11/2020	10035774
Hon.	Gohmert	Louie		O	TX01	2020	8/6/2021	10041594
Hon.	Gohmert	Louie		X	TX01	2020	4/26/2021	30012752
	Gokhshtein	David E.		D	NY01	2020	4/7/2020	40002950
Hon.	Golden	Jared		O	ME02	2020	8/12/2021	10040169
Hon.	Golden	Jared		X	ME02	2020	4/26/2021	30012758
	Goldstein	Michael Ted		D	CT04	2020	5/6/2020	8217205
	Goldstein	Robbie		C	MA08	2020	5/10/2020	10035565
	Gomez	Georgette		C	CA53	2020	10/19/2020	10039182
Hon.	Gomez	Jimmy		O	CA34	2020	8/13/2021	10042896
Hon.	Gomez	Jimmy		X	CA34	2020	4/26/2021	30012767
	Gonsalves	Mark		C	GA07	2020	5/15/2020	10035610
	Gonzales	Caesar		A	GA13	2020	4/20/2020	10035177
	Gonzales	Caesar		C	GA13	2020	4/19/2020	10035158
	Gonzales	Ernest Anthony Tony	II	A	TX23	2020	2/5/2021	10039516
	Gonzales	Ernest Anthony Tony	II	C	TX23	2020	8/14/2020	10035396
	Gonzales	Ernest Anthony Tony	II	X	TX23	2020	5/6/2020	30011462
Hon.	Gonzales	Ernest Anthony Tony	II	H	TX23	2020	8/13/2021	10041552
Hon.	Gonzales	Ernest Anthony Tony	II	X	TX23	2020	4/26/2021	30011695
Hon.	Gonzalez	Anthony E.		A	OH16	2020	10/28/2021	10043934
Hon.	Gonzalez	Anthony E.		A	OH16	2020	3/25/2022	8218622
Hon.	Gonzalez	Anthony E.		O	OH16	2020	8/13/2021	10041614
Hon.	Gonzalez	Anthony E.		P	OH16	2020	9/24/2020	20017428
Hon.	Gonzalez	Anthony E.		X	OH16	2020	4/26/2021	30012768
Dr.	Gonzalez	Reynaldo	Jr.	C	TX34	2020	9/10/2020	8217628
Dr.	Gonzalez	Reynaldo	Jr.	C	TX34	2020	10/1/2020	8217668
Hon.	Gonzalez	Vicente		O	TX15	2020	8/6/2021	8218224
Hon.	Gonzalez	Vicente		X	TX15	2020	4/26/2021	30012771
Hon.	Gonzalez Colon	Jenniffer		X	PR00	2020	4/26/2021	30012772
Hon.	Gonzalez-Colon	Jenniffer		O	PR00	2020	8/18/2021	10043551
	Good	Margaret Elizabeth Rowell		C	FL16	2020	5/14/2020	10035858
	Good	Robert		A	VA05	2020	10/5/2020	10039163
	Good	Robert		C	VA05	2020	6/15/2020	10036440
	Good	Robert G.		A	VA05	2020	2/23/2021	10039553
Hon.	Good	Robert G.		H	VA05	2020	8/10/2021	10041770
Hon.	Good	Robert G.		X	VA05	2020	4/26/2021	30011696
Hon.	Gooden	Lance		O	TX05	2020	8/13/2021	10043120
Hon.	Gooden	Lance		X	TX05	2020	4/26/2021	30012774
	Gordon	Jacqueline		A	NY02	2020	7/25/2020	10036041
	Gordon	Jacqueline		C	NY02	2020	5/3/2020	10035512
	Gorman	Jeff		C	CA20	2020	5/22/2020	10036156
	Gorman	Meg		C	TN03	2020	5/12/2020	10035794
	Goroff	Nancy		C	NY01	2020	5/29/2020	8217283
	Goroff	Nancy		X	NY01	2020	11/2/2020	8217705
	Goroff	Nancy		X	NY01	2020	11/2/2020	8217706
	Goroff	Nancy		X	NY01	2020	11/2/2020	8217723
Hon.	Gosar	Paul A.		O	AZ04	2020	8/11/2021	8218236
Hon.	Gosar	Paul A.		X	AZ04	2020	4/26/2021	30012783
Hon.	Gottheimer	Josh		O	NJ05	2020	8/13/2021	10041376
Hon.	Gottheimer	Josh		P	NJ05	2020	1/6/2020	20013859
Hon.	Gottheimer	Josh		P	NJ05	2020	2/10/2020	20015007
Hon.	Gottheimer	Josh		P	NJ05	2020	3/16/2020	20016181
Hon.	Gottheimer	Josh		P	NJ05	2020	4/11/2020	20016373
Hon.	Gottheimer	Josh		P	NJ05	2020	5/13/2020	20016556
Hon.	Gottheimer	Josh		P	NJ05	2020	6/10/2020	20016732
Hon.	Gottheimer	Josh		P	NJ05	2020	7/9/2020	20016893
Hon.	Gottheimer	Josh		P	NJ05	2020	8/10/2020	20017128
Hon.	Gottheimer	Josh		P	NJ05	2020	9/20/2020	20017335
Hon.	Gottheimer	Josh		P	NJ05	2020	10/13/2020	20017476
Hon.	Gottheimer	Josh		P	NJ05	2020	11/5/2020	20017634
Hon.	Gottheimer	Josh		P	NJ05	2020	12/9/2020	20017827
Hon.	Gottheimer	Josh		X	NJ05	2020	4/26/2021	30012787
Hon.	Granger	Kay		O	TX12	2020	8/4/2021	10039886
Hon.	Granger	Kay		X	TX12	2020	4/26/2021	30012800
	Grant	Leslie E.		C	MD07	2020	1/6/2020	10032363
Hon.	Graves	Garret		O	LA06	2020	8/13/2021	10043431
Hon.	Graves	Garret		P	LA06	2020	6/29/2020	20016856
Hon.	Graves	Garret		X	LA06	2020	4/26/2021	30012807
Hon.	Graves	John Thomas	Jr.	X	GA14	2020	10/31/2020	30011605
Hon.	Graves	Sam B.	Jr.	O	MO06	2020	7/29/2021	10041852
Hon.	Graves	Samuel B.	Jr.	X	MO06	2020	4/26/2021	30012809
Hon.	Graves	Tom Thomas	Jr.	T	GA14	2020	12/24/2020	10039248
	Gray	Casey Logsdon		C	TX11	2020	2/1/2020	10033574
	Grayson	Alan Mark		C	FL06	2020	8/20/2020	8217576
	Grayson	Alan Mark		X	FL06	2020	11/2/2020	8217707
Dr.	Grayson	Dena MD, PhD		C	FL08	2020	8/20/2020	8217577
	Greco	Carmelita		A	MI11	2020	7/17/2020	8217385
	Greco	Carmelita		C	MI11	2020	7/10/2020	8217360
Hon.	Green	Al		O	TX09	2020	8/13/2021	10041368
Hon.	Green	Al		X	TX09	2020	4/26/2021	30012817
	Green	Jacquetta L.		C	CA08	2020	2/18/2020	10033640
Hon.	Green	Mark		P	TN07	2020	7/6/2020	20016874
Hon.	Green	Mark		P	TN07	2020	7/18/2020	20016957
Hon.	Green	Mark		P	TN07	2020	8/12/2020	20017031
Hon.	Green	Mark		P	TN07	2020	8/18/2020	20017203
Hon.	Green	Mark		P	TN07	2020	9/16/2020	20017223
Hon.	Green	Mark		P	TN07	2020	9/20/2020	20017388
Hon.	Green	Mark		P	TN07	2020	10/9/2020	20017413
Hon.	Green	Mark		P	TN07	2020	10/29/2020	20017507
Hon.	Green	Mark		P	TN07	2020	11/17/2020	20017703
Hon.	Green	Mark		P	TN07	2020	12/2/2020	20017736
Hon.	Green	Mark		P	TN07	2020	12/12/2020	20017816
Hon.	Green	Mark Dr		O	TN07	2020	8/2/2021	10040812
Hon.	Green	Mark Dr		X	TN07	2020	4/26/2021	30012818
	Greene	Joan		C	AZ05	2020	4/28/2020	10035404
Hon.	Greene	Marjorie Taylor		H	GA14	2020	8/13/2021	10042733
Hon.	Greene	Marjorie Taylor		X	GA14	2020	4/26/2021	30011697
Mrs.	Greene	Marjorie Taylor Mrs		C	GA14	2020	5/14/2020	10035796
	Greenwald	Peter Thomas		C	VA07	2020	3/26/2020	10033487
Hon.	Griffith	H. Morgan		O	VA09	2020	7/28/2021	10041879
Hon.	Griffith	H. Morgan		X	VA09	2020	4/26/2021	30012835
	Griggs	Joyce		C	GA01	2020	6/18/2020	10036327
Hon.	Grijalva	Raúl M.		O	AZ03	2020	7/15/2021	10041464
Hon.	Grijalva	Raúl M.		X	AZ03	2020	4/26/2021	30012836
	Grossman	Rebecca Walker		C	MA04	2020	8/1/2020	10035474
	Grossman	Rebecca Walker		X	MA04	2020	5/6/2020	30011467
Hon.	Grothman	Glenn S.		A	WI06	2020	6/1/2022	10049527
Hon.	Grothman	Glenn S.		O	WI06	2020	8/10/2021	10041686
Hon.	Grothman	Glenn S.		X	WI06	2020	4/26/2021	30012849
Hon.	Guest	Michael Patrick		A	MS03	2020	8/11/2023	8219910
Hon.	Guest	Michael Patrick		O	MS03	2020	8/12/2021	8218237
Hon.	Guest	Michael Patrick		P	MS03	2020	4/3/2020	20016360
Hon.	Guest	Michael Patrick		P	MS03	2020	8/11/2023	8219906
Hon.	Guest	Michael Patrick		X	MS03	2020	4/26/2021	30012860
	Guin	Delter		C	NY17	2020	1/30/2020	10033557
	Guin	Delter		D	NY17	2020	1/31/2020	40002864
	Gurtler	Matt		C	GA09	2020	5/11/2020	10035737
Hon.	Guthrie	Brett		O	KY02	2020	8/5/2021	8218219
Hon.	Guthrie	Brett		X	KY02	2020	4/26/2021	30012866
	Guzik	Michael R.		W		2020		8217272
	Gwinn	Lovelynn		C	NY13	2020	5/24/2020	10035777
	Gwinn	Lovelynn		X	NY13	2020	5/20/2020	30011520
	Haas	Harry		C	PA08	2020	5/10/2020	10035493
	Hackett	Mary Patricia		C	IN02	2020	8/12/2020	10035478
	Hackett	Mary Patricia		X	IN02	2020	5/6/2020	30011468
Hon.	Hagedorn	James		O	MN01	2020	8/25/2021	8218317
Hon.	Hagedorn	James		P	MN01	2020	11/20/2020	8217738
Hon.	Hagedorn	James		X	MN01	2020	4/26/2021	30012875
	Haggard	Douglas		W	TX22	2020	4/30/2020	7754
	Haggit	Jeffrey Allen		D	WY00	2020	9/15/2020	8217650
Dr.	Hahn	Matthew Abner		C	WV02	2020	4/7/2020	10034748
	Hale	Christina		A	IN05	2020	1/7/2021	8217803
	Hale	Christina		C	IN05	2020	12/11/2020	10039231
	Hale	Christopher Jolly		C	TN04	2020	9/2/2020	10035751
	Hale	Christopher Jolly		X	TN04	2020	5/20/2020	30011498
	Hall	Julie		C	MA04	2020	7/6/2020	10036638
	Hall	Julie		C	MA04	2020	10/16/2021	10036639
	Hall	Julie		D	MA04	2020	5/19/2020	8217248
	Hall	Julie		X	MA04	2020	7/8/2020	30011570
	Hall	Kwanza		C	GA05	2020	9/19/2020	10038981
Hon.	Hall	Kwanza		A	GA05	2020	2/1/2021	10039493
	Hamilton	Tamika		C	CA03	2020	11/9/2021	10044017
	Hamman	David Roy		C	HI02	2020	6/17/2020	10036436
	Hamman	David Roy		D	HI02	2020	7/10/2020	8217374
	Hamman	David Roy		W	HI02	2020	8/21/2020	7796
Mr.	Hammond	B.C.		D	MS02	2020	2/6/2020	40002866
	Hammond	Sarah		C	PA11	2020	6/18/2020	10036357
Hon.	Handel	Karen Christine		C	GA06	2020	7/24/2020	10036433
	Handley	Mont Andrew		C	IN01	2020	3/28/2020	10034775
	Hansen	Thomas		C	IA01	2020	6/3/2020	8217285
Mr.	Hanson	William		C	AR04	2020	7/17/2020	8217386
Mr.	Hanson	William		X	AR04	2020	5/20/2020	30011496
	Harbour	Joanna		C	OR03	2020	5/15/2020	10035166
	Harbour	Joanna		D	OR03	2020	4/23/2020	40002980
Hon.	Harder	Josh		O	CA10	2020	8/13/2021	10040757
Hon.	Harder	Josh		X	CA10	2020	4/26/2021	30012900
	Harper	James		C	IN01	2020	5/14/2020	10035721
Hon.	Harris	Andy		O	MD01	2020	8/13/2021	10043354
Hon.	Harris	Andy		X	MD01	2020	4/26/2021	30012912
	Harris	James		D	MI05	2020	3/16/2020	40002942
	Harris	John Lance		C	LA05	2020	9/23/2020	10039115
	Harrison	Brigid Callahan		C	NJ02	2020	5/15/2020	10035511
	Harrison	Brigid Callahan		X	NJ02	2020	11/2/2020	8217708
	Harrison	Gladys Lucretia		C	NE02	2020	5/11/2020	10035772
	Harrison	Peter Thomas		C	NY12	2020	5/18/2020	10036066
	Harshbarger	Diana		C	TN01	2020	7/7/2020	10034810
	Harshbarger	Diana		X	TN01	2020	5/20/2020	30011497
Hon.	Harshbarger	Diana		A	TN01	2020	8/13/2021	10042492
Hon.	Harshbarger	Diana		H	TN01	2020	8/13/2021	10043328
Hon.	Harshbarger	Diana		X	TN01	2020	4/26/2021	30011698
	Hart	Rita		C	IA02	2020	5/15/2020	10035591
	Hartpence	Kenneth James		D	FL09	2020	12/10/2020	40003093
Hon.	Hartzler	Vicky		O	MO04	2020	8/13/2021	10041198
Hon.	Hartzler	Vicky		X	MO04	2020	4/26/2021	30012927
	Harvey-Hall	Phyllis		C	AL02	2020	12/3/2021	10044148
	Hattersley	Adam Roger		C	FL15	2020	5/7/2020	10035633
	Havis	Lee		C	MD05	2020	4/29/2020	8217203
	Hawk	David		C	TN01	2020	5/11/2020	10035771
Hon.	Hayes	Jahana		O	CT05	2020	7/2/2021	10040276
Hon.	Hayes	Jahana		X	CT05	2020	4/26/2021	30012943
	Haynes	Keeda		C	TN05	2020	5/11/2020	10035719
	Hays	Elaine		W	TX13	2020	4/23/2020	7736
	Hayward	William Reed		D	TX20	2020	12/7/2022	40003420
	Haywood	Joseph Lee		C	NC06	2020	5/12/2020	10035788
	Haywood	Joseph Lee		D	NC06	2020	2/28/2020	40002895
	Hazelo	Timothy Scott		C	WA02	2020	5/20/2020	8217243
	Heines	Matthew David		D	WA01	2020	6/26/2020	40003044
	Heines	Matthew David		D	WA01	2020	7/7/2022	8219078
	Hembree	Bill		C	GA14	2020	2/28/2020	10034659
	Henderson	Beth Elaine		C	IN05	2020	5/15/2020	10035995
	Henderson	Randy		A	FL19	2020	5/15/2020	10035944
	Henderson	Randy		C	FL19	2020	5/14/2020	10035875
	Hendricks	Darryl P.		D	NY10	2020	12/30/2020	8217796
	Hendricks	Darryl P.		W		2020		8217797
	Hermes	Aaron		W	TX22	2020	5/15/2020	7770
Hon.	Hern	Kevin		A	OK01	2020	8/16/2021	10043504
Hon.	Hern	Kevin		O	OK01	2020	8/13/2021	10041574
Hon.	Hern	Kevin		P	OK01	2020	1/14/2020	20013916
Hon.	Hern	Kevin		P	OK01	2020	2/15/2020	20015066
Hon.	Hern	Kevin		P	OK01	2020	3/17/2020	20016254
Hon.	Hern	Kevin		P	OK01	2020	4/16/2020	20016419
Hon.	Hern	Kevin		P	OK01	2020	5/15/2020	20016607
Hon.	Hern	Kevin		P	OK01	2020	6/16/2020	20016796
Hon.	Hern	Kevin		P	OK01	2020	7/20/2020	20016983
Hon.	Hern	Kevin		P	OK01	2020	8/15/2020	20017192
Hon.	Hern	Kevin		P	OK01	2020	9/15/2020	20017380
Hon.	Hern	Kevin		P	OK01	2020	10/15/2020	20017527
Hon.	Hern	Kevin		P	OK01	2020	11/14/2020	20017687
Hon.	Hern	Kevin		P	OK01	2020	12/14/2020	20017853
Hon.	Hern	Kevin		X	OK01	2020	4/26/2021	30012972
	Hernandez	Asha Castleberry		C	NY17	2020	5/20/2020	8217247
	Hernandez	Elizabeth		C	TX08	2020	10/20/2020	10033465
	Hernandez	Elizabeth		D	TX08	2020	1/29/2020	40002844
	Hernandez-Cigarrusita	Patrick		C	TX16	2020	1/28/2020	10033529
	Hernandez-Cigarrusita	Patrick		D	TX16	2020	1/29/2020	40002854
	Herrell	Stella Yvette		A	NM02	2020	2/10/2021	10039526
	Herrell	Stella Yvette		C	NM02	2020	5/15/2020	10035974
Hon.	Herrell	Stella Yvette		H	NM02	2020	7/30/2021	10041656
Hon.	Herrell	Stella Yvette		X	NM02	2020	4/26/2021	30011699
Hon.	Herrera Beutler	Jaime		O	WA03	2020	7/30/2021	8218205
Hon.	Herrera Beutler	Jaime		X	WA03	2020	4/26/2021	30012975
	Herzog	Jonathan		C	NY10	2020	5/14/2020	10035800
	Herzog	Jonathan		X	NY10	2020	5/20/2020	30011505
Hon.	Hice	Jody		O	GA10	2020	8/13/2021	10042904
Hon.	Hice	Jody		X	GA10	2020	4/26/2021	30012985
	Hicks	Joshua D.		C	KY06	2020	5/21/2020	10035500
	Hicks	Joshua D.		X	KY06	2020	5/20/2020	30011531
Hon.	Higgins	Brian		O	NY26	2020	8/11/2021	10041409
Hon.	Higgins	Brian		X	NY26	2020	4/26/2021	30012988
Hon.	Higgins	Captain Clay		O	LA03	2020	8/9/2021	10040372
Hon.	Higgins	Captain Clay		X	LA03	2020	4/26/2021	30012989
	Hightower	Bill		C	AL01	2020	6/24/2020	8217338
	Hightower	Bill		X	AL01	2020	11/2/2020	8217709
	Hill	David Kimmell	Sr.	C	OK05	2020	5/15/2020	10035946
	Hill	Donald		C	TX05	2020	2/2/2020	10033564
	Hill	Greg		C	TX22	2020	5/5/2020	10035564
Hon.	Hill	James French		O	AR02	2020	8/13/2021	10041847
Hon.	Hill	James French		P	AR02	2020	1/15/2020	20005968
Hon.	Hill	James French		P	AR02	2020	12/30/2020	20017855
Hon.	Hill	James French		X	AR02	2020	4/26/2021	30012993
	Hill	Timothy Aaron		C	TN01	2020	7/7/2020	10036636
	Hill	Timothy Aaron		X	TN01	2020	11/2/2020	8217710
	Hilliard	Jerome C.		C	MI04	2020	6/2/2020	10036286
Hon.	Himes	James A.		O	CT04	2020	8/12/2021	10042008
Hon.	Himes	James A.		X	CT04	2020	4/26/2021	30012998
	Hindman	George W.		W	TX17	2020	4/23/2020	7738
Hon.	Hinson Arenholz	Ashley		H	IA01	2020	8/13/2021	10043160
Hon.	Hinson Arenholz	Ashley		X	IA01	2020	4/26/2021	30011700
	Hites	Becky E.		C	GA13	2020	2/24/2020	10034680
	Hoadley	Jon		C	MI06	2020	5/15/2020	10035831
	Hoffman	Shane		D	OH15	2020	10/5/2020	40003075
	Hoffman	Vanessa Marie		C	MD05	2020	1/18/2020	10033466
	Hoffman	Vanessa Marie		D	MD05	2020	1/28/2020	8216942
Mr.	Hogg	Jon Mark		C	TX11	2020	5/8/2020	10035677
	Holden	David		C	FL19	2020	5/20/2020	10035522
	Holden	David		X	FL19	2020	5/11/2020	30011479
Hon.	Holding	George		P	NC02	2020	3/12/2020	8217083
Hon.	Holding	George		P	NC02	2020	8/21/2020	8217594
Hon.	Holding	George		P	NC02	2020	10/2/2020	8217671
Hon.	Holding	George		P	NC02	2020	11/19/2020	8217739
Dr.	Holliday	Lindsay Doc		A	GA08	2020	5/10/2020	10035718
Dr.	Holliday	Lindsay Doc		C	GA08	2020	5/3/2020	10035003
Dr.	Holliday	Lindsay Dozier		X	GA08	2020	4/28/2020	30011448
Hon.	Hollingsworth	Trey		O	IN09	2020	8/13/2021	8218263
Hon.	Hollingsworth	Trey		P	IN09	2020	5/18/2020	8217232
Hon.	Hollingsworth	Trey		P	IN09	2020	6/15/2020	8217322
Hon.	Hollingsworth	Trey		P	IN09	2020	7/1/2020	8217352
Hon.	Hollingsworth	Trey		P	IN09	2020	8/5/2020	8217447
Hon.	Hollingsworth	Trey		P	IN09	2020	9/9/2020	8217634
Hon.	Hollingsworth	Trey		P	IN09	2020	10/9/2020	8217678
Hon.	Hollingsworth	Trey		P	IN09	2020	12/9/2020	8217764
Hon.	Hollingsworth	Trey		X	IN09	2020	4/26/2021	30013014
Mrs.	Homrich	Lynne Fair		C	GA07	2020	4/27/2020	10035339
	Hook	Matthew Caroll		C	IN05	2020	4/19/2020	10035077
	Hoover	Alan Thomas		C	MI08	2020	1/25/2020	10033509
Hon.	Horsford	Steven A.		O	NV04	2020	8/13/2021	10043460
Hon.	Horsford	Steven A.		X	NV04	2020	4/26/2021	30013026
Hon.	Houlahan	Chrissy		O	PA06	2020	8/12/2021	10042094
Hon.	Houlahan	Chrissy		X	PA06	2020	4/26/2021	30013032
	Houlahan	Stephen William		C	CA50	2020	4/4/2022	10044745
	House	Steven		C	CO06	2020	5/15/2020	10035378
Hon.	Hoyer	Steny H.		O	MD05	2020	7/30/2021	10041882
Hon.	Hoyer	Steny H.		X	MD05	2020	4/26/2021	30013042
Hon.	Hudson	Richard		O	NC08	2020	8/2/2021	8218206
Hon.	Hudson	Richard		X	NC08	2020	4/26/2021	30013045
