#,Time,Type,Order,Size,Price,S / L,T / P,Profit,Balance
1,2023.04.24 08:00,buy,1,0.04,33701.77,33634.37,33748.95,0,10000.00
2,2023.04.24 12:22,t/p,1,0.04,33748.95,33634.37,33748.95,188.52,10188.52
3,2023.04.24 12:46,buy,2,0.04,33751.70,33684.20,33798.95,188.52,10188.52
4,2023.04.24 14:32,t/p,2,0.04,33798.95,33684.20,33798.95,188.80,10377.32
5,2023.04.24 14:45,buy,3,0.04,33786.33,33718.76,33833.63,188.80,10377.32
6,2023.04.24 16:30,t/p,3,0.04,33833.63,33718.76,33833.63,189.00,10566.32
7,2023.04.24 17:02,buy,4,0.04,33839.56,33771.88,33886.94,189.00,10566.32
8,2023.04.24 17:30,t/p,4,0.04,33886.94,33771.88,33886.94,189.32,10755.64
9,2023.04.24 17:40,buy,5,0.04,33826.73,33759.08,33874.09,189.32,10755.64
10,2023.04.24 18:42,s/l,5,0.04,33759.08,33759.08,33874.09,-270.80,10484.84
11,2023.04.24 18:46,buy,6,0.04,33751.80,33684.30,33799.05,-270.80,10484.84
12,2023.04.24 19:36,t/p,6,0.04,33799.05,33684.30,33799.05,188.80,10673.64
13,2023.04.24 20:06,buy,7,0.04,33814.14,33746.51,33861.48,188.80,10673.64
14,2023.04.24 22:12,t/p,7,0.04,33861.48,33746.51,33861.48,189.16,10862.80
15,2023.04.25 07:11,buy,8,0.04,33818.09,33750.45,33865.44,189.16,10862.80
16,2023.04.25 10:23,s/l,8,0.04,33750.45,33750.45,33865.44,-270.76,10592.04
17,2023.04.25 10:25,buy,9,0.04,33750.92,33683.42,33798.17,-270.76,10592.04
18,2023.04.25 14:01,t/p,9,0.04,33798.17,33683.42,33798.17,188.80,10780.84
19,2023.04.25 14:35,buy,10,0.04,33786.09,33718.52,33833.39,188.80,10780.84
20,2023.04.25 16:32,t/p,10,0.04,33833.39,33718.52,33833.39,189.00,10969.84
21,2023.04.25 16:50,buy,11,0.04,33808.06,33740.44,33855.39,189.00,10969.84
22,2023.04.25 17:02,t/p,11,0.04,33855.39,33740.44,33855.39,189.12,11158.96
23,2023.04.25 17:16,buy,12,0.04,33779.64,33712.08,33826.93,189.12,11158.96
24,2023.04.25 18:11,t/p,12,0.04,33826.93,33712.08,33826.93,188.96,11347.92
25,2023.04.25 18:25,buy,13,0.04,33802.04,33734.44,33849.36,188.96,11347.92
26,2023.04.25 18:42,s/l,13,0.04,33734.44,33734.44,33849.36,-270.60,11077.32
27,2023.04.25 18:45,buy,14,0.04,33738.57,33671.09,33785.80,-270.60,11077.32
28,2023.04.25 20:09,s/l,14,0.04,33671.09,33671.09,33785.80,-270.12,10807.20
29,2023.04.25 20:10,buy,15,0.04,33668.11,33600.77,33715.25,-270.12,10807.20
30,2023.04.25 20:16,s/l,15,0.04,33600.77,33600.77,33715.25,-269.56,10537.64
31,2023.04.25 20:20,buy,16,0.04,33582.89,33515.72,33629.91,-269.56,10537.64
32,2023.04.26 10:43,s/l,16,0.04,33515.72,33515.72,33629.91,-277.61,10260.03
33,2023.04.26 10:45,buy,17,0.04,33503.51,33436.50,33550.41,-277.61,10260.03
34,2023.04.26 11:25,t/p,17,0.04,33550.41,33436.50,33550.41,187.40,10447.43
35,2023.04.26 12:10,buy,18,0.04,33570.06,33502.92,33617.06,187.40,10447.43
36,2023.04.26 12:52,s/l,18,0.04,33502.92,33502.92,33617.06,-268.76,10178.67
37,2023.04.26 12:55,buy,19,0.04,33500.19,33433.19,33547.09,-268.76,10178.67
38,2023.04.26 13:07,t/p,19,0.04,33547.09,33433.19,33547.09,187.40,10366.07
39,2023.04.26 13:17,buy,20,0.04,33522.84,33455.79,33569.77,187.40,10366.07
40,2023.04.26 14:41,t/p,20,0.04,33569.77,33455.79,33569.77,187.52,10553.59
41,2023.04.26 14:57,buy,21,0.04,33576.91,33509.76,33623.92,187.52,10553.59
42,2023.04.26 16:12,t/p,21,0.04,33623.92,33509.76,33623.92,187.84,10741.43
43,2023.04.26 16:26,buy,22,0.04,33596.80,33529.61,33643.84,187.84,10741.43
44,2023.04.26 16:33,t/p,22,0.04,33643.84,33529.61,33643.84,187.96,10929.39
45,2023.04.26 16:33,buy,23,0.04,33644.04,33576.75,33691.14,187.96,10929.39
46,2023.04.26 16:36,s/l,23,0.04,33576.75,33576.75,33691.14,-269.36,10660.03
47,2023.04.26 16:45,buy,24,0.04,33553.59,33486.48,33600.57,-269.36,10660.03
48,2023.04.26 17:12,s/l,24,0.04,33486.48,33486.48,33600.57,-268.64,10391.39
49,2023.04.26 17:16,buy,25,0.04,33457.74,33390.82,33504.58,-268.64,10391.39
50,2023.04.26 17:23,s/l,25,0.04,33390.82,33390.82,33504.58,-267.88,10123.51
51,2023.04.26 17:26,buy,26,0.04,33391.14,33324.36,33437.89,-267.88,10123.51
52,2023.04.26 18:02,t/p,26,0.04,33437.89,33324.36,33437.89,186.80,10310.31
53,2023.04.26 18:40,buy,27,0.04,33494.55,33427.56,33541.44,186.80,10310.31
54,2023.04.26 18:48,t/p,27,0.04,33541.44,33427.56,33541.44,187.36,10497.67
55,2023.04.26 19:15,buy,28,0.04,33558.93,33491.81,33605.91,187.36,10497.67
56,2023.04.26 19:33,s/l,28,0.04,33491.81,33491.81,33605.91,-268.68,10228.99
57,2023.04.26 19:37,buy,29,0.04,33489.36,33422.38,33536.25,-268.68,10228.99
58,2023.04.26 20:47,s/l,29,0.04,33422.38,33422.38,33536.25,-268.12,9960.87
59,2023.04.26 20:56,buy,30,0.04,33374.66,33307.91,33421.38,-268.12,9960.87
60,2023.04.26 21:42,s/l,30,0.04,33307.91,33307.91,33421.38,-267.20,9693.67
61,2023.04.27 07:31,buy,31,0.04,33348.59,33281.89,33395.28,-267.20,9693.67
62,2023.04.27 10:47,t/p,31,0.04,33395.28,33281.89,33395.28,186.56,9880.23
63,2023.04.27 11:05,buy,32,0.04,33369.05,33302.31,33415.77,186.56,9880.23
64,2023.04.27 13:06,t/p,32,0.04,33415.77,33302.31,33415.77,186.68,10066.91
65,2023.04.27 13:27,buy,33,0.04,33405.27,33338.46,33452.04,186.68,10066.91
66,2023.04.27 13:31,t/p,33,0.04,33452.04,33338.46,33452.04,186.88,10253.79
67,2023.04.27 13:55,buy,34,0.04,33474.56,33407.61,33521.42,186.88,10253.79
68,2023.04.27 16:19,s/l,34,0.04,33407.61,33407.61,33521.42,-268.00,9985.79
69,2023.04.27 16:20,buy,35,0.04,33395.09,33328.30,33441.84,-268.00,9985.79
70,2023.04.27 16:37,t/p,35,0.04,33441.84,33328.30,33441.84,186.80,10172.59
71,2023.04.27 16:37,buy,36,0.04,33442.07,33375.19,33488.89,186.80,10172.59
72,2023.04.27 16:53,t/p,36,0.04,33488.89,33375.19,33488.89,187.08,10359.67
73,2023.04.27 17:10,buy,37,0.04,33504.69,33437.68,33551.60,187.08,10359.67
74,2023.04.27 17:13,t/p,37,0.04,33551.60,33437.68,33551.60,187.44,10547.11
75,2023.04.27 17:13,buy,38,0.04,33551.70,33484.60,33598.67,187.44,10547.11
76,2023.04.27 17:52,s/l,38,0.04,33484.60,33484.60,33598.67,-268.60,10278.51
77,2023.04.27 17:56,buy,39,0.04,33492.66,33425.67,33539.55,-268.60,10278.51
78,2023.04.27 18:18,s/l,39,0.04,33425.67,33425.67,33539.55,-268.16,10010.35
79,2023.04.27 18:21,buy,40,0.04,33432.65,33365.78,33479.46,-268.16,10010.35
80,2023.04.27 18:24,t/p,40,0.04,33479.46,33365.78,33479.46,187.04,10197.39
81,2023.04.27 18:24,buy,41,0.04,33480.16,33413.20,33527.03,187.04,10197.39
82,2023.04.27 18:28,t/p,41,0.04,33527.03,33413.20,33527.03,187.28,10384.67
83,2023.04.27 19:15,buy,42,0.04,33621.95,33554.71,33669.02,187.28,10384.67
84,2023.04.27 20:32,t/p,42,0.04,33669.02,33554.71,33669.02,188.08,10572.75
85,2023.04.28 07:00,buy,43,0.04,33782.74,33715.17,33830.04,188.08,10572.75
86,2023.04.28 11:03,s/l,43,0.04,33715.17,33715.17,33830.04,-270.48,10302.27
87,2023.04.28 11:05,buy,44,0.04,33713.12,33645.69,33760.32,-270.48,10302.27
88,2023.04.28 16:31,t/p,44,0.04,33760.32,33645.69,33760.32,188.60,10490.87
89,2023.04.28 17:25,buy,45,0.04,33964.09,33896.16,34011.64,188.60,10490.87
90,2023.04.28 17:48,t/p,45,0.04,34011.64,33896.16,34011.64,190.00,10680.87
91,2023.04.28 18:01,buy,46,0.04,33919.62,33851.78,33967.11,190.00,10680.87
92,2023.04.28 18:03,s/l,46,0.04,33851.78,33851.78,33967.11,-271.56,10409.31
93,2023.04.28 18:05,buy,47,0.04,33875.71,33807.96,33923.14,-271.56,10409.31
94,2023.04.28 18:07,t/p,47,0.04,33923.14,33807.96,33923.14,189.52,10598.83
95,2023.04.28 18:07,buy,48,0.04,33923.39,33855.54,33970.88,189.52,10598.83
96,2023.04.28 18:18,t/p,48,0.04,33970.88,33855.54,33970.88,189.76,10788.59
97,2023.04.28 19:21,buy,49,0.04,34026.94,33958.89,34074.58,189.76,10788.59
98,2023.04.28 19:56,t/p,49,0.04,34074.58,33958.89,34074.58,190.36,10978.95
99,2023.04.28 20:05,buy,50,0.04,34067.22,33999.09,34114.91,190.36,10978.95
100,2023.04.28 20:55,s/l,50,0.04,33999.09,33999.09,34114.91,-272.72,10706.23
101,2023.04.28 20:58,buy,51,0.04,34011.41,33943.39,34059.03,-272.72,10706.23
102,2023.04.28 21:02,t/p,51,0.04,34059.03,33943.39,34059.03,190.28,10896.51
103,2023.05.01 07:00,buy,52,0.04,34109.89,34041.67,34157.64,190.28,10896.51
104,2023.05.01 16:33,t/p,52,0.04,34157.64,34041.67,34157.64,190.80,11087.31
105,2023.05.01 16:45,buy,53,0.04,34158.12,34089.80,34205.94,190.80,11087.31
106,2023.05.01 17:18,t/p,53,0.04,34205.94,34089.80,34205.94,191.08,11278.39
107,2023.05.01 17:25,buy,54,0.04,34163.41,34095.08,34211.24,191.08,11278.39
108,2023.05.01 17:43,t/p,54,0.04,34211.24,34095.08,34211.24,191.12,11469.51
109,2023.05.01 17:55,buy,55,0.04,34214.86,34146.43,34262.76,191.12,11469.51
110,2023.05.01 18:18,s/l,55,0.04,34146.43,34146.43,34262.76,-273.92,11195.59
111,2023.05.01 18:20,buy,56,0.04,34158.64,34090.32,34206.46,-273.92,11195.59
112,2023.05.01 19:26,t/p,56,0.04,34206.46,34090.32,34206.46,191.08,11386.67
113,2023.05.01 19:52,buy,57,0.04,34216.10,34147.67,34264.00,191.08,11386.67
114,2023.05.01 20:38,s/l,57,0.04,34147.67,34147.67,34264.00,-273.92,11112.75
115,2023.05.01 20:40,buy,58,0.04,34149.10,34080.80,34196.91,-273.92,11112.75
116,2023.05.01 21:32,s/l,58,0.04,34080.80,34080.80,34196.91,-273.40,10839.35
117,2023.05.02 07:05,buy,59,0.04,34048.18,33980.08,34095.85,-273.40,10839.35
118,2023.05.02 13:01,s/l,59,0.04,33980.08,33980.08,34095.85,-272.60,10566.75
119,2023.05.02 13:06,buy,60,0.04,33970.58,33902.64,34018.14,-272.60,10566.75
120,2023.05.02 14:18,t/p,60,0.04,34018.14,33902.64,34018.14,190.04,10756.79
121,2023.05.02 14:30,buy,61,0.04,33997.34,33929.35,34044.94,190.04,10756.79
122,2023.05.02 16:32,s/l,61,0.04,33929.35,33929.35,34044.94,-272.16,10484.63
123,2023.05.02 16:38,buy,62,0.04,33894.18,33826.39,33941.63,-272.16,10484.63
124,2023.05.02 17:05,s/l,62,0.04,33826.39,33826.39,33941.63,-271.36,10213.27
125,2023.05.02 17:11,buy,63,0.04,33793.69,33726.10,33841.00,-271.36,10213.27
126,2023.05.02 17:13,s/l,63,0.04,33726.10,33726.10,33841.00,-270.56,9942.71
127,2023.05.02 17:15,buy,64,0.04,33740.05,33672.57,33787.29,-270.56,9942.71
128,2023.05.02 17:23,s/l,64,0.04,33672.57,33672.57,33787.29,-270.12,9672.59
129,2023.05.02 17:25,buy,65,0.04,33681.44,33614.08,33728.59,-270.12,9672.59
130,2023.05.02 17:32,s/l,65,0.04,33614.08,33614.08,33728.59,-269.64,9402.95
131,2023.05.02 17:35,buy,66,0.04,33604.49,33537.28,33651.54,-269.64,9402.95
132,2023.05.02 17:53,s/l,66,0.04,33537.28,33537.28,33651.54,-269.04,9133.91
133,2023.05.02 17:55,buy,67,0.04,33551.17,33484.07,33598.14,-269.04,9133.91
134,2023.05.02 18:03,s/l,67,0.04,33484.07,33484.07,33598.14,-268.60,8865.31
135,2023.05.02 18:05,buy,68,0.04,33514.73,33447.70,33561.65,-268.60,8865.31
136,2023.05.02 18:33,s/l,68,0.04,33447.70,33447.70,33561.65,-268.32,8596.99
137,2023.05.02 18:36,buy,69,0.04,33476.73,33409.78,33523.60,-268.32,8596.99
138,2023.05.02 18:43,t/p,69,0.04,33523.60,33409.78,33523.60,187.28,8784.27
139,2023.05.02 18:56,buy,70,0.04,33500.36,33433.36,33547.26,187.28,8784.27
140,2023.05.02 19:28,t/p,70,0.04,33547.26,33433.36,33547.26,187.40,8971.67
141,2023.05.02 19:50,buy,71,0.04,33535.20,33468.13,33582.15,187.40,8971.67
142,2023.05.02 20:05,t/p,71,0.04,33582.15,33468.13,33582.15,187.60,9159.27
143,2023.05.03 07:11,buy,72,0.04,33727.86,33660.40,33775.08,187.60,9159.27
144,2023.05.03 16:33,s/l,72,0.04,33660.40,33660.40,33775.08,-270.04,8889.23
145,2023.05.03 16:37,buy,73,0.04,33659.25,33591.93,33706.37,-270.04,8889.23
146,2023.05.03 16:50,t/p,73,0.04,33706.37,33591.93,33706.37,188.28,9077.51
147,2023.05.03 17:17,buy,74,0.04,33698.10,33630.70,33745.28,188.28,9077.51
148,2023.05.03 17:47,s/l,74,0.04,33630.70,33630.70,33745.28,-269.80,8807.71
149,2023.05.03 17:50,buy,75,0.04,33638.48,33571.20,33685.57,-269.80,8807.71
150,2023.05.03 19:03,t/p,75,0.04,33685.57,33571.20,33685.57,188.16,8995.87
151,2023.05.03 19:15,buy,76,0.04,33667.46,33600.13,33714.59,188.16,8995.87
152,2023.05.03 19:58,t/p,76,0.04,33714.59,33600.13,33714.59,188.32,9184.19
153,2023.05.03 20:10,buy,77,0.04,33723.58,33656.13,33770.79,188.32,9184.19
154,2023.05.03 21:00,t/p,77,0.04,33770.79,33656.13,33770.79,188.64,9372.83
155,2023.05.04 07:15,buy,78,0.04,33416.83,33350.00,33463.61,188.64,9372.83
156,2023.05.04 07:38,t/p,78,0.04,33463.61,33350.00,33463.61,186.92,9559.75
157,2023.05.04 07:50,buy,79,0.04,33457.19,33390.28,33504.03,186.92,9559.75
158,2023.05.04 10:11,s/l,79,0.04,33390.28,33390.28,33504.03,-267.84,9291.91
159,2023.05.04 10:15,buy,80,0.04,33369.88,33303.14,33416.60,-267.84,9291.91
160,2023.05.04 10:36,t/p,80,0.04,33416.60,33303.14,33416.60,186.68,9478.59
161,2023.05.04 11:12,buy,81,0.04,33401.21,33334.41,33447.97,186.68,9478.59
162,2023.05.04 11:21,t/p,81,0.04,33447.97,33334.41,33447.97,186.84,9665.43
163,2023.05.04 11:35,buy,82,0.04,33410.52,33343.70,33457.29,186.84,9665.43
164,2023.05.04 13:05,s/l,82,0.04,33343.70,33343.70,33457.29,-267.48,9397.95
165,2023.05.04 13:07,buy,83,0.04,33350.13,33283.43,33396.82,-267.48,9397.95
166,2023.05.04 15:01,s/l,83,0.04,33283.43,33283.43,33396.82,-267.00,9130.95
167,2023.05.04 15:05,buy,84,0.04,33289.78,33223.20,33336.39,-267.00,9130.95
168,2023.05.04 15:30,t/p,84,0.04,33336.39,33223.20,33336.39,186.24,9317.19
169,2023.05.04 15:45,buy,85,0.04,33346.58,33279.89,33393.27,186.24,9317.19
170,2023.05.04 16:38,s/l,85,0.04,33279.89,33279.89,33393.27,-266.96,9050.23
171,2023.05.04 16:41,buy,86,0.04,33255.26,33188.75,33301.82,-266.96,9050.23
172,2023.05.04 16:42,s/l,86,0.04,33188.75,33188.75,33301.82,-266.24,8783.99
173,2023.05.04 16:45,buy,87,0.04,33149.74,33083.44,33196.15,-266.24,8783.99
174,2023.05.04 16:53,t/p,87,0.04,33196.15,33083.44,33196.15,185.44,8969.43
175,2023.05.04 16:53,buy,88,0.04,33196.35,33129.96,33242.82,185.44,8969.43
176,2023.05.04 17:17,s/l,88,0.04,33129.96,33129.96,33242.82,-265.76,8703.67
177,2023.05.04 17:20,buy,89,0.04,33111.58,33045.36,33157.94,-265.76,8703.67
178,2023.05.04 17:28,s/l,89,0.04,33045.36,33045.36,33157.94,-265.08,8438.59
179,2023.05.04 17:31,buy,90,0.04,33022.78,32956.73,33069.01,-265.08,8438.59
180,2023.05.04 17:35,t/p,90,0.04,33069.01,32956.73,33069.01,184.72,8623.31
181,2023.05.04 18:00,buy,91,0.04,33058.86,32992.74,33105.14,184.72,8623.31
182,2023.05.04 18:06,t/p,91,0.04,33105.14,32992.74,33105.14,184.92,8808.23
183,2023.05.04 18:06,buy,92,0.04,33105.96,33039.75,33152.31,184.92,8808.23
184,2023.05.04 18:08,t/p,92,0.04,33152.31,33039.75,33152.31,185.20,8993.43
185,2023.05.04 18:08,buy,93,0.04,33152.60,33086.29,33199.01,185.20,8993.43
186,2023.05.04 18:18,s/l,93,0.04,33086.29,33086.29,33199.01,-265.44,8727.99
187,2023.05.04 18:20,buy,94,0.04,33095.43,33029.24,33141.76,-265.44,8727.99
188,2023.05.04 18:35,s/l,94,0.04,33029.24,33029.24,33141.76,-264.96,8463.03
189,2023.05.04 18:37,buy,95,0.04,33038.25,32972.17,33084.50,-264.96,8463.03
190,2023.05.04 19:02,s/l,95,0.04,32972.17,32972.17,33084.50,-264.52,8198.51
191,2023.05.04 19:05,buy,96,0.04,32964.71,32898.78,33010.86,-264.52,8198.51
192,2023.05.04 19:18,t/p,96,0.04,33010.86,32898.78,33010.86,184.40,8382.91
193,2023.05.04 19:36,buy,97,0.04,33028.45,32962.39,33074.69,184.40,8382.91
194,2023.05.04 19:58,t/p,97,0.04,33074.69,32962.39,33074.69,184.76,8567.67
195,2023.05.04 20:30,buy,98,0.04,33158.60,33092.28,33205.02,184.76,8567.67
196,2023.05.04 20:50,s/l,98,0.04,33092.28,33092.28,33205.02,-265.48,8302.19
197,2023.05.04 20:52,buy,99,0.04,33103.14,33036.93,33149.48,-265.48,8302.19
198,2023.05.04 22:06,t/p,99,0.04,33149.48,33036.93,33149.48,185.16,8487.35
199,2023.05.05 07:07,buy,100,0.04,33205.26,33138.85,33251.75,185.16,8487.35
200,2023.05.05 10:25,t/p,100,0.04,33251.75,33138.85,33251.75,185.76,8673.11
201,2023.05.05 10:35,buy,101,0.04,33226.66,33160.21,33273.18,185.76,8673.11
202,2023.05.05 13:18,t/p,101,0.04,33273.18,33160.21,33273.18,185.88,8858.99
203,2023.05.05 13:55,buy,102,0.04,33264.71,33198.18,33311.28,185.88,8858.99
204,2023.05.05 14:28,t/p,102,0.04,33311.28,33198.18,33311.28,186.08,9045.07
205,2023.05.05 14:46,buy,103,0.04,33290.26,33223.68,33336.87,186.08,9045.07
206,2023.05.05 15:38,t/p,103,0.04,33336.87,33223.68,33336.87,186.24,9231.31
207,2023.05.05 15:38,buy,104,0.04,33337.69,33271.01,33384.36,186.24,9231.31
208,2023.05.05 16:26,t/p,104,0.04,33384.36,33271.01,33384.36,186.48,9417.79
209,2023.05.05 16:26,buy,105,0.04,33384.63,33317.86,33431.37,186.48,9417.79
210,2023.05.05 16:31,t/p,105,0.04,33431.37,33317.86,33431.37,186.76,9604.55
211,2023.05.05 16:57,buy,106,0.04,33540.61,33473.53,33587.57,186.76,9604.55
212,2023.05.05 17:06,t/p,106,0.04,33587.57,33473.53,33587.57,187.64,9792.19
213,2023.05.05 17:26,buy,107,0.04,33556.05,33488.94,33603.03,187.64,9792.19
214,2023.05.05 18:06,t/p,107,0.04,33603.03,33488.94,33603.03,187.72,9979.91
215,2023.05.05 18:11,buy,108,0.04,33553.54,33486.43,33600.51,187.72,9979.91
216,2023.05.05 19:47,s/l,108,0.04,33486.43,33486.43,33600.51,-268.64,9711.27
217,2023.05.05 19:50,buy,109,0.04,33480.21,33413.25,33527.08,-268.64,9711.27
218,2023.05.05 19:57,t/p,109,0.04,33527.08,33413.25,33527.08,187.28,9898.55
219,2023.05.05 20:59,buy,110,0.04,33582.31,33515.15,33629.33,187.28,9898.55
220,2023.05.05 21:26,t/p,110,0.04,33629.33,33515.15,33629.33,187.88,10086.43
221,2023.05.08 07:15,buy,111,0.04,33648.45,33581.15,33695.56,187.88,10086.43
222,2023.05.08 10:06,t/p,111,0.04,33695.56,33581.15,33695.56,188.24,10274.67
223,2023.05.08 10:30,buy,112,0.04,33705.03,33637.62,33752.22,188.24,10274.67
224,2023.05.08 14:06,t/p,112,0.04,33752.22,33637.62,33752.22,188.56,10463.23
225,2023.05.08 14:30,buy,113,0.04,33747.36,33679.87,33794.61,188.56,10463.23
226,2023.05.08 16:32,s/l,113,0.04,33679.87,33679.87,33794.61,-270.16,10193.07
227,2023.05.08 16:35,buy,114,0.04,33660.55,33593.23,33707.67,-270.16,10193.07
228,2023.05.08 16:41,t/p,114,0.04,33707.67,33593.23,33707.67,188.28,10381.35
229,2023.05.08 16:51,buy,115,0.04,33620.01,33552.77,33667.08,188.28,10381.35
230,2023.05.08 19:48,s/l,115,0.04,33552.77,33552.77,33667.08,-269.16,10112.19
231,2023.05.08 19:51,buy,116,0.04,33559.42,33492.30,33606.40,-269.16,10112.19
232,2023.05.08 20:43,t/p,116,0.04,33606.40,33492.30,33606.40,187.72,10299.91
233,2023.05.08 20:55,buy,117,0.04,33600.62,33533.42,33647.66,187.72,10299.91
234,2023.05.08 21:08,s/l,117,0.04,33533.42,33533.42,33647.66,-269.00,10030.91
235,2023.05.09 07:40,buy,118,0.04,33607.66,33540.44,33654.71,-269.00,10030.91
236,2023.05.09 10:37,s/l,118,0.04,33540.44,33540.44,33654.71,-269.08,9761.83
237,2023.05.09 10:41,buy,119,0.04,33537.67,33470.59,33584.62,-269.08,9761.83
238,2023.05.09 16:42,t/p,119,0.04,33584.62,33470.59,33584.62,187.60,9949.43
239,2023.05.09 17:05,buy,120,0.04,33615.34,33548.11,33662.40,187.60,9949.43
240,2023.05.09 18:13,s/l,120,0.04,33548.11,33548.11,33662.40,-269.12,9680.31
241,2023.05.09 18:15,buy,121,0.04,33570.25,33503.11,33617.25,-269.12,9680.31
242,2023.05.09 18:36,t/p,121,0.04,33617.25,33503.11,33617.25,187.80,9868.11
243,2023.05.09 18:40,buy,122,0.04,33585.40,33518.23,33632.42,187.80,9868.11
244,2023.05.09 21:00,t/p,122,0.04,33632.42,33518.23,33632.42,187.88,10055.99
245,2023.05.10 07:10,buy,123,0.04,33580.84,33513.68,33627.85,187.88,10055.99
246,2023.05.10 10:03,t/p,123,0.04,33627.85,33513.68,33627.85,187.84,10243.83
247,2023.05.10 10:18,buy,124,0.04,33615.39,33548.16,33662.45,187.84,10243.83
248,2023.05.10 10:55,s/l,124,0.04,33548.16,33548.16,33662.45,-269.12,9974.71
249,2023.05.10 10:56,buy,125,0.04,33553.54,33486.43,33600.51,-269.12,9974.71
250,2023.05.10 11:07,s/l,125,0.04,33486.43,33486.43,33600.51,-268.64,9706.07
251,2023.05.10 11:11,buy,126,0.04,33492.24,33425.26,33539.13,-268.64,9706.07
252,2023.05.10 11:38,t/p,126,0.04,33539.13,33425.26,33539.13,187.36,9893.43
253,2023.05.10 12:06,buy,127,0.04,33539.00,33471.92,33585.95,187.36,9893.43
254,2023.05.10 15:30,t/p,127,0.04,33585.95,33471.92,33585.95,187.60,10081.03
255,2023.05.10 16:20,buy,128,0.04,33726.91,33659.46,33774.13,187.60,10081.03
256,2023.05.10 16:33,t/p,128,0.04,33774.13,33659.46,33774.13,188.68,10269.71
257,2023.05.10 16:41,buy,129,0.04,33619.72,33552.48,33666.79,188.68,10269.71
258,2023.05.10 16:43,s/l,129,0.04,33552.48,33552.48,33666.79,-269.16,10000.55
259,2023.05.10 16:45,buy,130,0.04,33539.06,33471.98,33586.01,-269.16,10000.55
260,2023.05.10 16:48,s/l,130,0.04,33471.98,33471.98,33586.01,-268.52,9732.03
261,2023.05.10 16:50,buy,131,0.04,33477.38,33410.43,33524.25,-268.52,9732.03
262,2023.05.10 16:56,t/p,131,0.04,33524.25,33410.43,33524.25,187.28,9919.31
263,2023.05.10 17:20,buy,132,0.04,33501.99,33434.99,33548.89,187.28,9919.31
264,2023.05.10 17:26,t/p,132,0.04,33548.89,33434.99,33548.89,187.40,10106.71
265,2023.05.10 17:30,buy,133,0.04,33505.60,33438.59,33552.51,187.40,10106.71
266,2023.05.10 17:42,s/l,133,0.04,33438.59,33438.59,33552.51,-268.24,9838.47
267,2023.05.10 17:47,buy,134,0.04,33406.98,33340.17,33453.75,-268.24,9838.47
268,2023.05.10 18:02,t/p,134,0.04,33453.75,33340.17,33453.75,186.88,10025.35
269,2023.05.10 18:45,buy,135,0.04,33492.62,33425.63,33539.51,186.88,10025.35
270,2023.05.10 19:03,s/l,135,0.04,33425.63,33425.63,33539.51,-268.16,9757.19
271,2023.05.10 19:10,buy,136,0.04,33423.53,33356.68,33470.32,-268.16,9757.19
272,2023.05.10 19:58,s/l,136,0.04,33356.68,33356.68,33470.32,-267.60,9489.59
273,2023.05.10 20:00,buy,137,0.04,33367.66,33300.92,33414.37,-267.60,9489.59
274,2023.05.10 20:23,s/l,137,0.04,33300.92,33300.92,33414.37,-267.16,9222.43
275,2023.05.10 20:31,buy,138,0.04,33262.01,33195.49,33308.58,-267.16,9222.43
276,2023.05.10 20:53,t/p,138,0.04,33308.58,33195.49,33308.58,186.08,9408.51
277,2023.05.11 07:00,buy,139,0.04,33560.56,33493.44,33607.54,186.08,9408.51
278,2023.05.11 10:47,t/p,139,0.04,33607.54,33493.44,33607.54,187.72,9596.23
279,2023.05.11 10:55,buy,140,0.04,33588.78,33521.60,33635.80,187.72,9596.23
280,2023.05.11 13:57,s/l,140,0.04,33521.60,33521.60,33635.80,-268.92,9327.31
281,2023.05.11 14:00,buy,141,0.04,33515.50,33448.47,33562.42,-268.92,9327.31
282,2023.05.11 14:17,s/l,141,0.04,33448.47,33448.47,33562.42,-268.32,9058.99
283,2023.05.11 14:20,buy,142,0.04,33439.53,33372.65,33486.35,-268.32,9058.99
284,2023.05.11 15:17,t/p,142,0.04,33486.35,33372.65,33486.35,187.08,9246.07
285,2023.05.11 15:37,buy,143,0.04,33432.31,33365.45,33479.12,187.08,9246.07
286,2023.05.11 16:02,s/l,143,0.04,33365.45,33365.45,33479.12,-267.64,8978.43
287,2023.05.11 16:10,buy,144,0.04,33328.27,33261.61,33374.93,-267.64,8978.43
288,2023.05.11 16:33,s/l,144,0.04,33261.61,33261.61,33374.93,-266.84,8711.59
289,2023.05.11 16:35,buy,145,0.04,33208.34,33141.92,33254.83,-266.84,8711.59
290,2023.05.11 16:53,s/l,145,0.04,33141.92,33141.92,33254.83,-265.88,8445.71
291,2023.05.11 16:55,buy,146,0.04,33154.06,33087.75,33200.48,-265.88,8445.71
292,2023.05.11 17:28,t/p,146,0.04,33200.48,33087.75,33200.48,185.48,8631.19
293,2023.05.11 17:35,buy,147,0.04,33174.60,33108.25,33221.04,185.48,8631.19
294,2023.05.11 17:47,t/p,147,0.04,33221.04,33108.25,33221.04,185.56,8816.75
295,2023.05.11 18:11,buy,148,0.04,33252.23,33185.73,33298.78,185.56,8816.75
296,2023.05.11 18:33,t/p,148,0.04,33298.78,33185.73,33298.78,186.00,9002.75
297,2023.05.11 18:40,buy,149,0.04,33256.10,33189.59,33302.66,186.00,9002.75
