#,Time,Type,Order,Size,Price,S / L,T / P,Profit,Balance
1174,2023.07.26 20:28,s/l,587,0.04,35424.17,35424.17,35544.85,-284.16,8741.99
1175,2023.07.26 20:31,buy,588,0.04,35428.78,35357.92,35478.38,-284.16,8741.99
1176,2023.07.26 21:03,t/p,588,0.04,35478.38,35357.92,35478.38,198.2,8940.19
1177,2023.07.27 07:05,sell,589,0.04,35550.52,35621.62,35500.75,198.2,8940.19
1178,2023.07.27 15:04,s/l,589,0.04,35621.62,35621.62,35500.75,-284.6,8655.59
1179,2023.07.27 15:04,buy,590,0.04,35621.75,35550.51,35671.62,-284.6,8655.59
1180,2023.07.27 15:41,t/p,590,0.04,35671.62,35550.51,35671.62,199.28,8854.87
1181,2023.07.27 15:42,sell,591,0.04,35670.99,35742.33,35621.05,199.28,8854.87
1182,2023.07.27 15:54,t/p,591,0.04,35621.05,35742.33,35621.05,199.56,9054.43
1183,2023.07.27 15:56,buy,592,0.04,35619.51,35548.27,35669.38,199.56,9054.43
1184,2023.07.27 17:58,s/l,592,0.04,35548.27,35548.27,35669.38,-285.16,8769.27
1185,2023.07.27 18:00,buy,593,0.04,35551.67,35480.57,35601.44,-285.16,8769.27
1186,2023.07.27 19:27,t/p,593,0.04,35601.44,35480.57,35601.44,198.88,8968.15
1187,2023.07.27 19:30,sell,594,0.04,35606.06,35677.27,35556.21,198.88,8968.15
1188,2023.07.27 20:17,t/p,594,0.04,35556.21,35677.27,35556.21,199.2,9167.35
1189,2023.07.27 20:25,buy,595,0.04,35525.34,35454.29,35575.08,199.2,9167.35
1190,2023.07.27 21:08,s/l,595,0.04,35454.29,35454.29,35575.08,-284.4,8882.95
1191,2023.07.28 07:00,sell,596,0.04,35303.96,35374.57,35254.53,-284.4,8882.95
1192,2023.07.28 07:12,t/p,596,0.04,35254.53,35374.57,35254.53,197.52,9080.47
1193,2023.07.28 07:15,buy,597,0.04,35247.8,35177.3,35297.15,197.52,9080.47
1194,2023.07.28 07:23,t/p,597,0.04,35297.15,35177.3,35297.15,197.2,9277.67
1195,2023.07.28 07:27,sell,598,0.04,35300.37,35370.97,35250.95,197.2,9277.67
1196,2023.07.28 08:32,s/l,598,0.04,35370.97,35370.97,35250.95,-282.6,8995.07
1197,2023.07.28 08:37,sell,599,0.04,35378.37,35449.13,35328.84,-282.6,8995.07
1198,2023.07.28 11:22,t/p,599,0.04,35328.84,35449.13,35328.84,197.92,9192.99
1199,2023.07.28 11:25,buy,600,0.04,35319.57,35248.93,35369.02,197.92,9192.99
1200,2023.07.28 12:38,t/p,600,0.04,35369.02,35248.93,35369.02,197.6,9390.59
1201,2023.07.28 12:40,sell,601,0.04,35368.53,35439.27,35319.01,197.6,9390.59
1202,2023.07.28 15:23,s/l,601,0.04,35439.27,35439.27,35319.01,-283.16,9107.43
1203,2023.07.28 15:25,sell,602,0.04,35437.43,35508.3,35387.82,-283.16,9107.43
1204,2023.07.28 16:31,s/l,602,0.04,35508.3,35508.3,35387.82,-283.68,8823.75
1205,2023.07.28 16:33,sell,603,0.04,35452.06,35522.96,35402.43,-283.68,8823.75
1206,2023.07.28 16:38,t/p,603,0.04,35402.43,35522.96,35402.43,198.32,9022.07
1207,2023.07.28 16:40,buy,604,0.04,35438.89,35368.01,35488.5,198.32,9022.07
1208,2023.07.28 17:33,t/p,604,0.04,35488.5,35368.01,35488.5,198.24,9220.31
1209,2023.07.28 17:33,buy,605,0.04,35488.53,35417.55,35538.21,198.24,9220.31
1210,2023.07.28 18:27,t/p,605,0.04,35538.21,35417.55,35538.21,198.52,9418.83
1211,2023.07.28 18:30,sell,606,0.04,35542.05,35613.13,35492.29,198.52,9418.83
1212,2023.07.28 19:02,t/p,606,0.04,35492.29,35613.13,35492.29,198.84,9617.67
1213,2023.07.28 19:05,buy,607,0.04,35489.76,35418.78,35539.45,198.84,9617.67
1214,2023.07.28 20:33,s/l,607,0.04,35418.78,35418.78,35539.45,-284.12,9333.55
1215,2023.07.28 20:38,buy,608,0.04,35407.53,35336.71,35457.1,-284.12,9333.55
1216,2023.07.28 21:23,t/p,608,0.04,35457.1,35336.71,35457.1,198.08,9531.63
1217,2023.07.31 07:25,sell,609,0.04,35394.71,35465.5,35345.16,198.08,9531.63
1218,2023.07.31 10:18,s/l,609,0.04,35465.5,35465.5,35345.16,-283.36,9248.27
1219,2023.07.31 10:20,sell,610,0.04,35463.49,35534.42,35413.84,-283.36,9248.27
1220,2023.07.31 16:50,s/l,610,0.04,35534.42,35534.42,35413.84,-283.92,8964.35
1221,2023.07.31 16:51,sell,611,0.04,35531.55,35602.61,35481.81,-283.92,8964.35
1222,2023.07.31 16:57,t/p,611,0.04,35481.81,35602.61,35481.81,198.76,9163.11
1223,2023.07.31 17:02,buy,612,0.04,35479.07,35408.11,35528.74,198.76,9163.11
1224,2023.07.31 17:42,t/p,612,0.04,35528.74,35408.11,35528.74,198.48,9361.59
1225,2023.07.31 17:45,sell,613,0.04,35534.03,35605.1,35484.28,198.48,9361.59
1226,2023.07.31 18:32,t/p,613,0.04,35484.28,35605.1,35484.28,198.8,9560.39
1227,2023.07.31 18:35,buy,614,0.04,35476.67,35405.72,35526.34,198.8,9560.39
1228,2023.07.31 22:57,t/p,614,0.04,35526.34,35405.72,35526.34,198.48,9758.87
1229,2023.08.01 07:00,buy,615,0.04,35562.64,35491.51,35612.43,198.48,9758.87
1230,2023.08.01 11:18,s/l,615,0.04,35491.51,35491.51,35612.43,-284.72,9474.15
1231,2023.08.01 11:20,buy,616,0.04,35490.37,35419.39,35540.06,-284.72,9474.15
1232,2023.08.01 16:30,t/p,616,0.04,35540.06,35419.39,35540.06,198.56,9672.71
1233,2023.08.01 16:35,sell,617,0.04,35619.44,35690.68,35569.57,198.56,9672.71
1234,2023.08.01 17:17,t/p,617,0.04,35569.57,35690.68,35569.57,199.28,9871.99
1235,2023.08.01 17:20,buy,618,0.04,35576.18,35505.03,35625.99,199.28,9871.99
1236,2023.08.01 21:12,t/p,618,0.04,35625.99,35505.03,35625.99,199.04,10071.03
1237,2023.08.02 07:05,buy,619,0.04,35518.42,35447.38,35568.15,199.04,10071.03
1238,2023.08.02 10:52,s/l,619,0.04,35447.38,35447.38,35568.15,-284.36,9786.67
1239,2023.08.02 10:55,buy,620,0.04,35416.46,35345.63,35466.04,-284.36,9786.67
1240,2023.08.02 13:03,t/p,620,0.04,35466.04,35345.63,35466.04,198.12,9984.79
1241,2023.08.02 13:05,sell,621,0.04,35465.25,35536.18,35415.6,198.12,9984.79
1242,2023.08.02 13:43,s/l,621,0.04,35536.18,35536.18,35415.6,-283.92,9700.87
1243,2023.08.02 13:47,sell,622,0.04,35531.96,35603.02,35482.22,-283.92,9700.87
1244,2023.08.02 15:37,t/p,622,0.04,35482.22,35603.02,35482.22,198.76,9899.63
1245,2023.08.02 15:40,buy,623,0.04,35478.14,35407.18,35527.81,198.76,9899.63
1246,2023.08.02 16:43,t/p,623,0.04,35527.81,35407.18,35527.81,198.48,10098.11
1247,2023.08.02 16:46,sell,624,0.04,35507.09,35578.1,35457.38,198.48,10098.11
1248,2023.08.02 16:56,t/p,624,0.04,35457.38,35578.1,35457.38,198.64,10296.75
1249,2023.08.02 16:57,buy,625,0.04,35468.19,35397.25,35517.85,198.64,10296.75
1250,2023.08.02 17:17,s/l,625,0.04,35397.25,35397.25,35517.85,-283.96,10012.79
1251,2023.08.02 17:17,sell,626,0.04,35396.5,35467.29,35346.94,-283.96,10012.79
1252,2023.08.02 17:56,t/p,626,0.04,35346.94,35467.29,35346.94,198.04,10210.83
1253,2023.08.02 18:05,sell,627,0.04,35368.76,35439.5,35319.24,198.04,10210.83
1254,2023.08.02 21:10,t/p,627,0.04,35319.24,35439.5,35319.24,197.88,10408.71
1255,2023.08.03 07:00,sell,628,0.04,35355.07,35425.78,35305.57,197.88,10408.71
1256,2023.08.03 09:43,t/p,628,0.04,35305.57,35425.78,35305.57,197.8,10606.51
1257,2023.08.03 09:43,sell,629,0.04,35304.92,35375.53,35255.49,197.8,10606.51
1258,2023.08.03 09:53,t/p,629,0.04,35255.49,35375.53,35255.49,197.52,10804.03
1259,2023.08.03 09:55,buy,630,0.04,35255.5,35184.99,35304.86,197.52,10804.03
1260,2023.08.03 10:31,s/l,630,0.04,35184.99,35184.99,35304.86,-282.24,10521.79
1261,2023.08.03 10:35,buy,631,0.04,35163.61,35093.28,35212.84,-282.24,10521.79
1262,2023.08.03 10:45,t/p,631,0.04,35212.84,35093.28,35212.84,196.72,10718.51
1263,2023.08.03 10:48,sell,632,0.04,35181.93,35252.29,35132.68,196.72,10718.51
1264,2023.08.03 11:43,t/p,632,0.04,35132.68,35252.29,35132.68,196.8,10915.31
1265,2023.08.03 11:45,buy,633,0.04,35134.83,35064.56,35184.02,196.8,10915.31
1266,2023.08.03 11:58,t/p,633,0.04,35184.02,35064.56,35184.02,196.56,11111.87
1267,2023.08.03 12:01,sell,634,0.04,35169.85,35240.19,35120.61,196.56,11111.87
1268,2023.08.03 13:02,s/l,634,0.04,35240.19,35240.19,35120.61,-281.56,10830.31
1269,2023.08.03 13:07,sell,635,0.04,35254.14,35324.65,35204.78,-281.56,10830.31
1270,2023.08.03 15:23,t/p,635,0.04,35204.78,35324.65,35204.78,197.24,11027.55
1271,2023.08.03 15:25,buy,636,0.04,35206.86,35136.45,35256.15,197.24,11027.55
1272,2023.08.03 15:53,t/p,636,0.04,35256.15,35136.45,35256.15,196.96,11224.51
1273,2023.08.03 15:55,sell,637,0.04,35251.13,35321.63,35201.78,196.96,11224.51
1274,2023.08.03 16:13,t/p,637,0.04,35201.78,35321.63,35201.78,197.2,11421.71
1275,2023.08.03 16:16,buy,638,0.04,35206.28,35135.87,35255.57,197.2,11421.71
1276,2023.08.03 16:42,s/l,638,0.04,35135.87,35135.87,35255.57,-281.84,11139.87
1277,2023.08.03 16:47,buy,639,0.04,35142.41,35072.13,35191.61,-281.84,11139.87
1278,2023.08.03 16:53,t/p,639,0.04,35191.61,35072.13,35191.61,196.6,11336.47
1279,2023.08.03 16:56,sell,640,0.04,35196.77,35267.16,35147.49,196.6,11336.47
1280,2023.08.03 17:28,t/p,640,0.04,35147.49,35267.16,35147.49,196.92,11533.39
1281,2023.08.03 17:30,buy,641,0.04,35130.21,35059.95,35179.39,196.92,11533.39
1282,2023.08.03 17:35,t/p,641,0.04,35179.39,35059.95,35179.39,196.52,11729.91
1283,2023.08.03 17:50,sell,642,0.04,35183.05,35253.42,35133.79,196.52,11729.91
1284,2023.08.03 17:56,t/p,642,0.04,35133.79,35253.42,35133.79,196.84,11926.75
1285,2023.08.03 17:56,buy,643,0.04,35142.36,35072.08,35191.56,196.84,11926.75
1286,2023.08.03 18:08,t/p,643,0.04,35191.56,35072.08,35191.56,196.6,12123.35
1287,2023.08.03 18:10,sell,644,0.04,35180.94,35251.3,35131.69,196.6,12123.35
1288,2023.08.03 18:36,s/l,644,0.04,35251.3,35251.3,35131.69,-281.64,11841.71
1289,2023.08.03 18:42,sell,645,0.04,35255.59,35326.1,35206.23,-281.64,11841.71
1290,2023.08.03 19:48,s/l,645,0.04,35326.1,35326.1,35206.23,-282.24,11559.47
1291,2023.08.03 19:52,sell,646,0.04,35326.92,35397.57,35277.46,-282.24,11559.47
1292,2023.08.03 21:35,t/p,646,0.04,35277.46,35397.57,35277.46,197.64,11757.11
1293,2023.08.04 07:14,sell,647,0.04,35280.54,35351.1,35231.15,197.64,11757.11
1294,2023.08.04 13:53,t/p,647,0.04,35231.15,35351.1,35231.15,197.36,11954.47
1295,2023.08.04 14:00,buy,648,0.04,35224.54,35154.09,35273.85,197.36,11954.47
1296,2023.08.04 15:33,t/p,648,0.04,35273.85,35154.09,35273.85,197.04,12151.51
1297,2023.08.04 15:35,sell,649,0.04,35212.95,35283.38,35163.65,197.04,12151.51
1298,2023.08.04 15:38,t/p,649,0.04,35163.65,35283.38,35163.65,197,12348.51
1299,2023.08.04 15:38,sell,650,0.04,35162.43,35232.75,35113.2,197,12348.51
1300,2023.08.04 15:42,s/l,650,0.04,35232.75,35232.75,35113.2,-281.48,12067.03
1301,2023.08.04 15:42,buy,651,0.04,35233.75,35163.28,35283.08,-281.48,12067.03
1302,2023.08.04 15:47,t/p,651,0.04,35283.08,35163.28,35283.08,197.12,12264.15
1303,2023.08.04 15:50,sell,652,0.04,35271.57,35342.11,35222.19,197.12,12264.15
1304,2023.08.04 16:32,s/l,652,0.04,35342.11,35342.11,35222.19,-282.36,11981.79
1305,2023.08.04 16:35,sell,653,0.04,35365.72,35436.45,35316.21,-282.36,11981.79
1306,2023.08.04 16:58,t/p,653,0.04,35316.21,35436.45,35316.21,197.84,12179.63
1307,2023.08.04 17:00,buy,654,0.04,35339.32,35268.64,35388.8,197.84,12179.63
1308,2023.08.04 17:06,s/l,654,0.04,35268.64,35268.64,35388.8,-282.92,11896.71
1309,2023.08.04 17:10,buy,655,0.04,35258.71,35188.19,35308.07,-282.92,11896.71
1310,2023.08.04 17:18,t/p,655,0.04,35308.07,35188.19,35308.07,197.24,12093.95
1311,2023.08.04 17:20,sell,656,0.04,35309.77,35380.39,35260.34,197.24,12093.95
1312,2023.08.04 17:31,s/l,656,0.04,35380.39,35380.39,35260.34,-282.68,11811.27
1313,2023.08.04 17:35,sell,657,0.04,35387.65,35458.43,35338.11,-282.68,11811.27
1314,2023.08.04 19:25,s/l,657,0.04,35458.43,35458.43,35338.11,-283.32,11527.95
1315,2023.08.04 19:30,sell,658,0.04,35486.08,35557.05,35436.4,-283.32,11527.95
1316,2023.08.04 20:28,t/p,658,0.04,35436.4,35557.05,35436.4,198.52,11726.47
1317,2023.08.04 20:30,buy,659,0.04,35438.2,35367.32,35487.81,198.52,11726.47
1318,2023.08.04 21:00,s/l,659,0.04,35367.32,35367.32,35487.81,-283.72,11442.75
1319,2023.08.07 07:01,buy,660,0.04,35167.19,35096.86,35216.42,-283.72,11442.75
1320,2023.08.07 10:58,t/p,660,0.04,35216.42,35096.86,35216.42,196.72,11639.47
1321,2023.08.07 11:00,sell,661,0.04,35211.98,35282.4,35162.68,196.72,11639.47
1322,2023.08.07 11:32,t/p,661,0.04,35162.68,35282.4,35162.68,197,11836.47
1323,2023.08.07 11:35,buy,662,0.04,35156.95,35086.64,35206.17,197,11836.47
1324,2023.08.07 13:31,s/l,662,0.04,35086.64,35086.64,35206.17,-281.44,11555.03
1325,2023.08.07 13:31,buy,663,0.04,35090.91,35020.73,35140.04,-281.44,11555.03
1326,2023.08.07 15:35,t/p,663,0.04,35140.04,35020.73,35140.04,196.32,11751.35
1327,2023.08.07 15:38,sell,664,0.04,35140.86,35211.14,35091.66,196.32,11751.35
1328,2023.08.07 16:27,s/l,664,0.04,35211.14,35211.14,35091.66,-281.32,11470.03
1329,2023.08.07 16:27,buy,665,0.04,35211.36,35140.94,35260.66,-281.32,11470.03
1330,2023.08.07 16:31,t/p,665,0.04,35260.66,35140.94,35260.66,197,11667.03
1331,2023.08.07 16:38,sell,666,0.04,35327.17,35397.82,35277.71,197,11667.03
1332,2023.08.07 16:43,t/p,666,0.04,35277.71,35397.82,35277.71,197.64,11864.67
1333,2023.08.07 16:45,buy,667,0.04,35278.12,35207.56,35327.51,197.64,11864.67
1334,2023.08.07 16:53,t/p,667,0.04,35327.51,35207.56,35327.51,197.36,12062.03
1335,2023.08.07 16:57,sell,668,0.04,35315.48,35386.11,35266.04,197.36,12062.03
1336,2023.08.07 17:18,s/l,668,0.04,35386.11,35386.11,35266.04,-282.72,11779.31
1337,2023.08.07 17:20,sell,669,0.04,35383.07,35453.84,35333.53,-282.72,11779.31
1338,2023.08.07 20:11,s/l,669,0.04,35453.84,35453.84,35333.53,-283.28,11496.03
1339,2023.08.07 20:13,sell,670,0.04,35435.38,35506.25,35385.77,-283.28,11496.03
1340,2023.08.08 08:55,t/p,670,0.04,35385.77,35506.25,35385.77,188.11,11684.13
1341,2023.08.08 09:00,buy,671,0.04,35388.57,35317.79,35438.11,188.11,11684.13
1342,2023.08.08 12:37,s/l,671,0.04,35317.79,35317.79,35438.11,-283.32,11400.81
1343,2023.08.08 12:41,buy,672,0.04,35306.65,35236.04,35356.08,-283.32,11400.81
1344,2023.08.08 14:30,s/l,672,0.04,35236.04,35236.04,35356.08,-282.64,11118.17
1345,2023.08.08 14:35,buy,673,0.04,35226.61,35156.16,35275.93,-282.64,11118.17
1346,2023.08.08 16:45,s/l,673,0.04,35156.16,35156.16,35275.93,-282,10836.17
1347,2023.08.08 16:50,buy,674,0.04,35095.07,35024.88,35144.2,-282,10836.17
1348,2023.08.08 17:17,s/l,674,0.04,35024.88,35024.88,35144.2,-280.96,10555.21
1349,2023.08.08 17:20,buy,675,0.04,35025.29,34955.24,35074.33,-280.96,10555.21
1350,2023.08.08 17:52,t/p,675,0.04,35074.33,34955.24,35074.33,195.96,10751.17
1351,2023.08.08 17:55,sell,676,0.04,35069.98,35140.12,35020.88,195.96,10751.17
1352,2023.08.08 19:02,s/l,676,0.04,35140.12,35140.12,35020.88,-280.76,10470.41
1353,2023.08.08 19:06,sell,677,0.04,35132.88,35203.15,35083.69,-280.76,10470.41
1354,2023.08.08 20:03,s/l,677,0.04,35203.15,35203.15,35083.69,-281.28,10189.13
1355,2023.08.08 20:05,sell,678,0.04,35207.75,35278.17,35158.46,-281.28,10189.13
1356,2023.08.08 21:56,s/l,678,0.04,35278.17,35278.17,35158.46,-281.88,9907.25
1357,2023.08.09 07:00,sell,679,0.04,35304.41,35375.02,35254.98,-281.88,9907.25
1358,2023.08.09 10:03,s/l,679,0.04,35375.02,35375.02,35254.98,-282.64,9624.61
1359,2023.08.09 10:05,sell,680,0.04,35372.95,35443.7,35323.43,-282.64,9624.61
1360,2023.08.09 10:17,t/p,680,0.04,35323.43,35443.7,35323.43,197.88,9822.49
1361,2023.08.09 10:22,buy,681,0.04,35324.16,35253.51,35373.61,197.88,9822.49
1362,2023.08.09 10:38,t/p,681,0.04,35373.61,35253.51,35373.61,197.6,10020.09
1363,2023.08.09 10:40,sell,682,0.04,35370.65,35441.39,35321.13,197.6,10020.09
1364,2023.08.09 16:11,t/p,682,0.04,35321.13,35441.39,35321.13,197.88,10217.97
1365,2023.08.09 16:11,sell,683,0.04,35320.52,35391.16,35271.07,197.88,10217.97
1366,2023.08.09 16:30,t/p,683,0.04,35271.07,35391.16,35271.07,197.6,10415.57
1367,2023.08.09 16:31,buy,684,0.04,35284.88,35214.31,35334.28,197.6,10415.57
1368,2023.08.09 16:36,t/p,684,0.04,35334.28,35214.31,35334.28,197.4,10612.97
1369,2023.08.09 16:36,sell,685,0.04,35326.86,35397.51,35277.4,197.4,10612.97
1370,2023.08.09 16:38,t/p,685,0.04,35277.4,35397.51,35277.4,197.64,10810.61
1371,2023.08.09 16:38,sell,686,0.04,35277.21,35347.76,35227.82,197.64,10810.61
1372,2023.08.09 17:02,s/l,686,0.04,35347.76,35347.76,35227.82,-282.4,10528.21
1373,2023.08.09 17:05,sell,687,0.04,35361.87,35432.59,35312.36,-282.4,10528.21
1374,2023.08.09 17:07,t/p,687,0.04,35312.36,35432.59,35312.36,197.84,10726.05
1375,2023.08.09 17:07,sell,688,0.04,35312.12,35382.74,35262.68,197.84,10726.05
1376,2023.08.09 18:01,t/p,688,0.04,35262.68,35382.74,35262.68,197.56,10923.61
1377,2023.08.09 18:02,buy,689,0.04,35280.66,35210.1,35330.05,197.56,10923.61
1378,2023.08.09 18:18,s/l,689,0.04,35210.1,35210.1,35330.05,-282.44,10641.17
1379,2023.08.09 18:25,buy,690,0.04,35165.4,35095.07,35214.63,-282.44,10641.17
1380,2023.08.09 18:52,s/l,690,0.04,35095.07,35095.07,35214.63,-281.52,10359.65
1381,2023.08.09 18:57,buy,691,0.04,35079.35,35009.19,35128.46,-281.52,10359.65
1382,2023.08.09 19:07,t/p,691,0.04,35128.46,35009.19,35128.46,196.24,10555.89
1383,2023.08.09 19:11,sell,692,0.04,35135.33,35205.6,35086.14,196.24,10555.89
1384,2023.08.09 20:06,s/l,692,0.04,35205.6,35205.6,35086.14,-281.28,10274.61
1385,2023.08.09 20:10,sell,693,0.04,35224.95,35295.4,35175.64,-281.28,10274.61
1386,2023.08.09 21:12,s/l,693,0.04,35295.4,35295.4,35175.64,-282,9992.61
1387,2023.08.10 07:10,sell,694,0.04,35261.02,35331.54,35211.65,-282,9992.61
1388,2023.08.10 10:18,s/l,694,0.04,35331.54,35331.54,35211.65,-282.28,9710.33
1389,2023.08.10 10:22,sell,695,0.04,35331.85,35402.51,35282.39,-282.28,9710.33
1390,2023.08.10 11:15,t/p,695,0.04,35282.39,35402.51,35282.39,197.64,9907.97
1391,2023.08.10 11:16,buy,696,0.04,35284.75,35214.18,35334.15,197.64,9907.97
1392,2023.08.10 15:30,t/p,696,0.04,35334.15,35214.18,35334.15,197.4,10105.37
1393,2023.08.10 15:35,buy,697,0.04,35283.33,35212.76,35332.73,197.4,10105.37
1394,2023.08.10 15:41,s/l,697,0.04,35212.76,35212.76,35332.73,-282.48,9822.89
1395,2023.08.10 15:45,buy,698,0.04,35229.56,35159.1,35278.88,-282.48,9822.89
1396,2023.08.10 15:47,t/p,698,0.04,35278.88,35159.1,35278.88,197.08,10019.97
1397,2023.08.10 15:47,buy,699,0.04,35279.01,35208.45,35328.4,197.08,10019.97
1398,2023.08.10 15:58,t/p,699,0.04,35328.4,35208.45,35328.4,197.36,10217.33
1399,2023.08.10 16:06,sell,700,0.04,35355.99,35426.7,35306.49,197.36,10217.33
1400,2023.08.10 16:23,t/p,700,0.04,35306.49,35426.7,35306.49,197.8,10415.13
1401,2023.08.10 16:25,buy,701,0.04,35303.2,35232.59,35352.62,197.8,10415.13
1402,2023.08.10 16:32,t/p,701,0.04,35352.62,35232.59,35352.62,197.48,10612.61
1403,2023.08.10 16:32,buy,702,0.04,35352.89,35282.18,35402.38,197.48,10612.61
1404,2023.08.10 16:33,t/p,702,0.04,35402.38,35282.18,35402.38,197.76,10810.37
1405,2023.08.10 16:33,buy,703,0.04,35402.87,35332.06,35452.43,197.76,10810.37
1406,2023.08.10 16:37,t/p,703,0.04,35452.43,35332.06,35452.43,198.04,11008.41
1407,2023.08.10 16:42,sell,704,0.04,35444.2,35515.09,35394.58,198.04,11008.41
1408,2023.08.10 16:55,s/l,704,0.04,35515.09,35515.09,35394.58,-283.76,10724.65
1409,2023.08.10 17:05,sell,705,0.04,35555.05,35626.16,35505.27,-283.76,10724.65
1410,2023.08.10 17:21,t/p,705,0.04,35505.27,35626.16,35505.27,198.92,10923.57
1411,2023.08.10 17:24,buy,706,0.04,35534.3,35463.23,35584.05,198.92,10923.57
1412,2023.08.10 17:38,s/l,706,0.04,35463.23,35463.23,35584.05,-284.48,10639.09
1413,2023.08.10 17:46,buy,707,0.04,35419.73,35348.89,35469.32,-284.48,10639.09
1414,2023.08.10 17:48,s/l,707,0.04,35348.89,35348.89,35469.32,-283.56,10355.53
1415,2023.08.10 17:51,buy,708,0.04,35382.65,35311.88,35432.19,-283.56,10355.53
1416,2023.08.10 17:55,t/p,708,0.04,35432.19,35311.88,35432.19,197.96,10553.49
1417,2023.08.10 18:00,sell,709,0.04,35424.45,35495.3,35374.86,197.96,10553.49
1418,2023.08.10 18:03,t/p,709,0.04,35374.86,35495.3,35374.86,198.16,10751.65
1419,2023.08.10 18:03,sell,710,0.04,35374.28,35445.03,35324.76,198.16,10751.65
1420,2023.08.10 18:22,t/p,710,0.04,35324.76,35445.03,35324.76,197.88,10949.53
1421,2023.08.10 18:25,buy,711,0.04,35337.61,35266.93,35387.08,197.88,10949.53
1422,2023.08.10 18:32,t/p,711,0.04,35387.08,35266.93,35387.08,197.68,11147.21
1423,2023.08.10 18:35,sell,712,0.04,35406.94,35477.75,35357.37,197.68,11147.21
1424,2023.08.10 18:42,t/p,712,0.04,35357.37,35477.75,35357.37,198.08,11345.29
1425,2023.08.10 18:50,buy,713,0.04,35294.56,35223.97,35343.97,198.08,11345.29
1426,2023.08.10 19:25,s/l,713,0.04,35223.97,35223.97,35343.97,-282.56,11062.73
1427,2023.08.10 19:32,buy,714,0.04,35228.89,35158.43,35278.21,-282.56,11062.73
1428,2023.08.10 19:38,t/p,714,0.04,35278.21,35158.43,35278.21,197.08,11259.81
1429,2023.08.10 19:40,sell,715,0.04,35281.16,35351.72,35231.77,197.08,11259.81
1430,2023.08.10 19:52,t/p,715,0.04,35231.77,35351.72,35231.77,197.36,11457.17
1431,2023.08.10 19:52,sell,716,0.04,35231.61,35302.07,35182.29,197.36,11457.17
1432,2023.08.10 19:57,t/p,716,0.04,35182.29,35302.07,35182.29,197.08,11654.25
1433,2023.08.10 20:01,buy,717,0.04,35174.14,35103.79,35223.38,197.08,11654.25
1434,2023.08.10 20:07,t/p,717,0.04,35223.38,35103.79,35223.38,196.76,11851.01
1435,2023.08.10 20:10,sell,718,0.04,35225.92,35296.37,35176.6,196.76,11851.01
1436,2023.08.10 20:23,t/p,718,0.04,35176.6,35296.37,35176.6,197.08,12048.09
1437,2023.08.10 20:25,buy,719,0.04,35182.91,35112.54,35232.17,197.08,12048.09
1438,2023.08.10 20:57,s/l,719,0.04,35112.54,35112.54,35232.17,-281.68,11766.41
1439,2023.08.11 07:00,sell,720,0.04,35177.43,35247.78,35128.18,-281.68,11766.41
1440,2023.08.11 10:28,s/l,720,0.04,35247.78,35247.78,35128.18,-281.6,11484.81
1441,2023.08.11 10:32,sell,721,0.04,35244.48,35314.97,35195.14,-281.6,11484.81
1442,2023.08.11 11:06,t/p,721,0.04,35195.14,35314.97,35195.14,197.16,11681.97
1443,2023.08.11 11:12,buy,722,0.04,35174.63,35104.28,35223.87,197.16,11681.97
1444,2023.08.11 15:32,s/l,722,0.04,35104.28,35104.28,35223.87,-281.6,11400.37
1445,2023.08.11 15:32,sell,723,0.04,35103.49,35173.7,35054.35,-281.6,11400.37
1446,2023.08.11 16:30,t/p,723,0.04,35054.35,35173.7,35054.35,196.36,11596.73
1447,2023.08.11 16:32,buy,724,0.04,35096.89,35026.7,35146.03,196.36,11596.73
1448,2023.08.11 16:38,t/p,724,0.04,35146.03,35026.7,35146.03,196.36,11793.09
1449,2023.08.11 16:40,sell,725,0.04,35133.07,35203.34,35083.88,196.36,11793.09
1450,2023.08.11 17:01,s/l,725,0.04,35203.34,35203.34,35083.88,-281.28,11511.81
1451,2023.08.11 17:07,sell,726,0.04,35225.49,35295.94,35176.17,-281.28,11511.81
1452,2023.08.11 17:20,s/l,726,0.04,35295.94,35295.94,35176.17,-282,11229.81
1453,2023.08.11 17:25,sell,727,0.04,35326.42,35397.07,35276.96,-282,11229.81
1454,2023.08.11 17:53,t/p,727,0.04,35276.96,35397.07,35276.96,197.64,11427.45
1455,2023.08.11 17:55,buy,728,0.04,35275.23,35204.68,35324.62,197.64,11427.45
1456,2023.08.11 18:18,s/l,728,0.04,35204.68,35204.68,35324.62,-282.4,11145.05
1457,2023.08.11 18:21,buy,729,0.04,35204.88,35134.47,35254.17,-282.4,11145.05
1458,2023.08.11 18:57,t/p,729,0.04,35254.17,35134.47,35254.17,196.96,11342.01
1459,2023.08.11 18:57,buy,730,0.04,35254.89,35184.38,35304.25,196.96,11342.01
1460,2023.08.11 21:32,t/p,730,0.04,35304.25,35184.38,35304.25,197.24,11539.25
1461,2023.08.14 07:00,sell,731,0.04,35207.94,35278.36,35158.65,197.24,11539.25
1462,2023.08.14 10:50,s/l,731,0.04,35278.36,35278.36,35158.65,-281.88,11257.37
1463,2023.08.14 11:03,sell,732,0.04,35355.02,35425.73,35305.52,-281.88,11257.37
1464,2023.08.14 15:18,t/p,732,0.04,35305.52,35425.73,35305.52,197.8,11455.17
1465,2023.08.14 15:18,sell,733,0.04,35305.45,35376.06,35256.02,197.8,11455.17
