Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	McCaul	Michael T.		O	TX10	2022	8/16/2023	8219928
Hon.	McCaul	Michael T.		P	TX10	2022	1/27/2022	8218545
Hon.	McCaul	Michael T.		P	TX10	2022	2/23/2022	8218579
Hon.	McCaul	Michael T.		P	TX10	2022	3/17/2022	8218615
Hon.	McCaul	Michael T.		P	TX10	2022	4/18/2022	8218645
Hon.	McCaul	Michael T.		P	TX10	2022	5/25/2022	8218855
Hon.	McCaul	Michael T.		P	TX10	2022	6/14/2022	8219010
Hon.	McCaul	Michael T.		P	TX10	2022	7/20/2022	8219090
Hon.	McCaul	Michael T.		P	TX10	2022	8/17/2022	8219185
Hon.	McCaul	Michael T.		P	TX10	2022	9/19/2022	8219222
Hon.	McCaul	Michael T.		P	TX10	2022	10/13/2022	8219244
Hon.	McCaul	Michael T.		P	TX10	2022	11/14/2022	8219273
Hon.	McCaul	Michael T.		P	TX10	2022	12/22/2022	8219309
Hon.	McCaul	Michael T.		P	TX10	2022	1/25/2023	8219340
Hon.	McCaul	Michael T.		X	TX10	2022	4/24/2023	8219477
Hon.	McClain	Lisa C.		A	MI09	2022	8/10/2023	10055565
Hon.	McClain	Lisa C.		O	MI09	2022	8/10/2023	10054557
Hon.	McClain	Lisa C.		X	MI09	2022	5/15/2023	30018920
Hon.	McClellan	Jennifer		H	VA04	2022	5/9/2023	10052284
Hon.	McClintock	Tom		O	CA05	2022	4/28/2023	10052618
Hon.	McCollum	Betty L.		O	MN04	2022	5/1/2023	10052825
	McCormack	Holly		X	GA14	2022	6/7/2022	8218997
Dr.	McCormick	Richard Dean Dr		C	GA06	2022	5/16/2022	10046803
Hon.	McCormick	Richard Dean Dr		H	GA06	2022	8/11/2023	10051824
Hon.	McCormick	Richard Dean Dr		X	GA06	2022	5/13/2023	30018787
	McCoy	Lisa		C	GA07	2022	4/15/2022	10046216
Mr.	McDonald	Timothy Bernard		D	TN08	2022	7/29/2022	8219053
	McDowell	Jan		C	TX24	2022	5/11/2022	10047573
	McFarland	Jay		C	UT02	2022	5/10/2022	10048081
	McGarvey	Morgan		C	KY03	2022	6/1/2022	10046220
Hon.	McGarvey	Morgan		H	KY03	2022	7/12/2023	10052414
Hon.	McGarvey	Morgan		X	KY03	2022	5/1/2023	30018158
	McGonigal	Malgorzata		C	IL05	2022	6/22/2022	10049838
Hon.	McGovern	James P.		O	MA02	2022	5/11/2023	10053737
Ms.	McGrath	Deb Marie		C	WI03	2022	6/15/2022	10046841
Ms.	McGrath	Deborah Marie		X	WI03	2022	5/6/2022	30016474
Hon.	McHenry	Patrick T.		O	NC10	2022	5/15/2023	10054467
	McKaughan	Daniel Cregg		C	TX08	2022	5/15/2022	10048856
	McKibben	Allen Harley	II	W	MT01	2022	4/8/2022	7838
Hon.	McKinley	David B.		P	WV01	2022	1/14/2022	20020158
Hon.	McKinley	David B.		P	WV01	2022	6/10/2022	20021124
Hon.	McKinley	David B.		P	WV01	2022	8/3/2022	20021454
Hon.	McKinley	David B.		P	WV01	2022	10/12/2022	20021800
	McLeod-Skinner	Jamie Eng		C	OR05	2022	8/3/2022	10050100
	McMain	Marc		C	GA10	2022	5/10/2022	10046427
	McNulty	Ellen Ej		X	MD02	2022	6/22/2022	30017362
	McPhail	Sharon		C	MI13	2022	7/2/2022	10047015
	McPhail	Sharon		X	MI13	2022	5/6/2022	30016504
Hon.	Meeks	Gregory W.		O	NY05	2022	5/11/2023	10053670
Hon.	Meijer	Peter		P	MI03	2022	7/21/2022	20021332
Hon.	Meijer	Peter		P	MI03	2022	12/30/2022	20022151
	Melgoza	Victor		C	TX27	2022	1/30/2022	10044493
	Meloy	Sean		C	PA17	2022	7/28/2022	10049028
	Meloy	Sean		X	PA17	2022	6/7/2022	30017217
	Melton	Ryan Michael Appleton		C	IA04	2022	5/31/2022	10049575
	Mendenhall	Denarvis C.		C	IL07	2022	5/13/2022	10048694
	Menendez	Robert J.		C	NJ08	2022	5/8/2022	10047553
Hon.	Menendez	Robert J.		A	NJ08	2022	6/13/2023	10055004
Hon.	Menendez	Robert J.		H	NJ08	2022	6/13/2023	10053677
Hon.	Menendez	Robert J.		X	NJ08	2022	5/10/2023	30018446
Hon.	Meng	Grace		O	NY06	2022	6/6/2023	10052571
Hon.	Meng	Grace		X	NY06	2022	5/12/2023	30018753
	Merk	Gregory Charles Charles		C	FL01	2022	4/15/2022	10046249
	Mettler	Sherry		C	AK00	2022	4/30/2022	10047118
	Metzendorf	Adam		C	AZ06	2022	5/16/2022	10049268
	Meurer	William		C	CA30	2022	5/13/2022	8218732
Hon.	Meuser	Daniel		O	PA09	2022	8/13/2023	10053868
Hon.	Meuser	Daniel		P	PA09	2022	2/16/2022	20020458
Hon.	Meuser	Daniel		X	PA09	2022	5/11/2023	30018524
	Meyers	Louis B.		C	VT00	2022	6/16/2022	8219018
Hon.	Mfume	Kweisi		O	MD07	2022	8/13/2023	10054732
Hon.	Mfume	Kweisi		X	MD07	2022	5/15/2023	30019005
Hon.	Mfume	Kweisi		X	MD07	2022	6/21/2023	30019236
	Michael	Cassidy		C	MS03	2022	4/23/2022	10046703
	Michon	Brandon		C	VA10	2022	4/21/2022	10044715
	Miller	Aruna		W	MD06	2022	4/28/2022	7841
Hon.	Miller	Carol Devine		O	WV01	2022	8/11/2023	10052139
Hon.	Miller	Carol Devine		P	WV03	2022	1/14/2022	20020233
Hon.	Miller	Carol Devine		P	WV03	2022	9/2/2022	20021633
Hon.	Miller	Carol Devine		P	WV03	2022	9/2/2022	20021636
Hon.	Miller	Carol Devine		P	WV03	2022	12/13/2022	20022133
Hon.	Miller	Carol Devine		X	WV01	2022	5/24/2023	8219613
	Miller	Cassandra Tanner		C	IL11	2022	6/7/2022	10049695
	Miller	Cassandra Tanner		X	IL11	2022	5/17/2022	8218791
Hon.	Miller	Mary		O	IL15	2022	4/27/2023	10052595
	Miller	Max		C	OH07	2022	5/6/2022	10047420
Hon.	Miller	Max		H	OH07	2022	5/12/2023	10053109
	Miller	Stephen		C	NC07	2022	5/6/2022	8218707
Hon.	Miller-Meeks	Mariannette Jane		O	IA01	2022	5/21/2023	10054400
Hon.	Miller-Meeks	Mariannette Jane		X	IA01	2022	5/14/2023	30018840
	Millis	Tonya Lynn		C	IN09	2022	7/3/2022	10049902
	Mills	Cory		C	FL07	2022	1/9/2023	10050732
Hon.	Mills	Cory		A	FL07	2022	3/26/2023	10051150
Hon.	Mills	Cory		H	FL07	2022	5/12/2023	10053340
	Millwee	Robert		C	FL25	2022	10/13/2022	10050491
	Millwee	Robert		D	FL25	2022	7/7/2022	8219077
	Milo	Blair		C	IN01	2022	4/1/2022	10044743
	Mitchell	Christopher		C	CO05	2022	5/15/2022	10048900
	Mitchell	Nicholas		C	UT02	2022	3/19/2022	10044712
	Mizeur	Heather Renay		C	MD01	2022	6/15/2022	10047903
	Mizeur	Heather Renay		X	MD01	2022	6/6/2022	30016857
	Molesevich	Mike		C	PA15	2022	8/8/2022	10050137
	Molinaro	Marcus J.		C	NY19	2022	5/19/2022	10049400
Hon.	Molinaro	Marcus J.		H	NY19	2022	8/10/2023	10054669
Hon.	Molinaro	Marcus J.		X	NY19	2022	5/15/2023	30018967
	Monahan	Steven Edward		C	CO06	2022	5/15/2022	10048797
	Monday	Christopher Brian		C	TN06	2022	4/18/2022	10046413
	Montague	Willie		X	FL10	2022	7/21/2022	8219110
	Montanez Berrios (Dmb)	Deliris		C	TX16	2022	8/13/2022	10049293
	Montanez Berrios (Dmb)	Deliris		X	TX16	2022	6/16/2022	30017368
	Monteforte	Michael A.	Jr.	A	VA07	2022	1/12/2022	10044377
	Monteforte	Michael A.	Jr.	C	VA07	2022	1/12/2022	10044375
	Montiel	Carmen		C	TX18	2022	5/12/2022	10048473
	Montoya	Samuel Christopher		D	TX35	2022	2/16/2022	40003311
Hon.	Moolenaar	John Mr		O	MI02	2022	8/13/2023	10054706
Hon.	Moolenaar	John Mr		X	MI02	2022	5/15/2023	30018992
	Moon	Richard		C	NY23	2022	5/12/2022	10048032
Hon.	Mooney	Alexander Xavier		A	WV02	2022	5/25/2023	10054919
Hon.	Mooney	Alexander Xavier		O	WV02	2022	5/9/2023	10052592
Hon.	Moore	Blake		B	UT01	2022	6/9/2022	8219029
Hon.	Moore	Blake		O	UT01	2022	8/11/2023	10051783
Hon.	Moore	Blake		P	UT01	2022	1/8/2022	20020135
Hon.	Moore	Blake		P	UT01	2022	2/3/2022	20020344
Hon.	Moore	Blake		X	UT01	2022	4/11/2023	30017945
Hon.	Moore	Felix Barry		O	AL02	2022	6/13/2023	10052477
Hon.	Moore	Felix Barry		X	AL02	2022	4/25/2023	30018076
Hon.	Moore	Gwen		O	WI04	2022	5/11/2023	8219772
	Moore	John W.		C	AZ01	2022	5/16/2022	10048705
	Moore	John W.		X	AZ01	2022	6/3/2022	30017347
	Moore	Riley		C	WV02	2022	4/21/2023	10050685
	Moore	Riley		X	WV02	2022	1/5/2023	30017722
	Moore	Scotty		C	FL09	2022	8/18/2022	10048205
	Moore	Scotty		X	FL09	2022	6/7/2022	30016869
	Moore	Scotty		X	FL09	2022	7/18/2022	30017640
Mr.	Moquin	Cameron Michael		C	RI02	2022	5/13/2022	10048541
	Morales	Adianis		D	FL09	2022	7/7/2022	40003360
	Moran	Nathaniel Quentin		C	TX01	2022	6/27/2022	10049767
Hon.	Moran	Nathaniel Quentin		A	TX01	2022	2/15/2023	10050920
Hon.	Moran	Nathaniel Quentin		H	TX01	2022	8/12/2023	10052803
Hon.	Moran	Nathaniel Quentin		X	TX01	2022	5/8/2023	30018360
Hon.	Morelle	Joseph D.		O	NY25	2022	5/24/2023	10054548
Hon.	Morelle	Joseph D.		X	NY25	2022	5/15/2023	30018929
	Morgan	Adam		X	AZ04	2022	4/12/2022	30015307
	Morgan	Yuripzy		C	MD02	2022	5/31/2022	10044727
	Morgenthau	Sarah		C	RI02	2022	8/12/2022	10044703
	Morgenthau	Sarah		X	RI02	2022	6/7/2022	30017087
	Morris	Robert Bruce		D	NV03	2022	4/8/2022	40003330
	Moskowitz	Jared		C	FL22	2022	7/22/2022	10044759
	Moskowitz	Jared		X	FL22	2022	4/12/2022	30015306
Hon.	Moskowitz	Jared		H	FL23	2022	8/13/2023	10051920
Hon.	Moskowitz	Jared		X	FL23	2022	4/12/2023	30017957
Hon.	Moulton	Seth		O	MA06	2022	5/7/2023	10052524
	Mowers	Matt		C	NH01	2022	5/15/2022	10048839
Mr.	Moy	Daniel Robert		X	VA05	2022	3/28/2022	30015298
Hon.	Moylan	James C.		H	GU00	2022	5/12/2023	10054124
Hon.	Mrvan	Frank J.		O	IN01	2022	5/9/2023	10053149
	Mua	Toni		C	MI13	2022	3/4/2022	10044663
	Mua	Toni		X	MI13	2022	3/8/2022	30015274
	Mullin	Kevin		C	CA15	2022	5/16/2022	10048341
Hon.	Mullin	Kevin		H	CA15	2022	5/15/2023	10053930
	Mund	Cara		C	ND00	2022	9/25/2022	10050427
Mr.	Muneer	Khalid		C	FL10	2022	8/11/2022	10050183
	Munns	Shante		C	FL11	2022	6/25/2022	10049854
	Munns	Shante		X	FL11	2022	7/6/2022	30017568
Mr.	Munson	Jeremy		C	MN01	2022	5/2/2022	10047180
Hon.	Murphy	Greg Francis		O	NC03	2022	6/3/2023	10051928
Hon.	Murphy	Greg Francis		P	NC03	2022	6/8/2022	20021171
Hon.	Murphy	Gregory Francis		X	NC03	2022	5/11/2023	30018494
	Murphy	Lee		C	DE00	2022	4/25/2022	10046746
	Murray	Mikki M.		W	MN04	2022	7/7/2022	7865
	Murtari	John		C	NY24	2022	6/13/2022	10049726
	Murtari	John		W	NY24	2022	7/7/2022	7879
	Myles	James		C	VA11	2022	5/11/2022	10048117
Hon.	Nadler	Jerrold		O	NY12	2022	5/10/2023	8219773
Mr.	Namkung	Terry Tolbert		C	VA03	2022	5/16/2022	10048664
	Napier	Mark Noah		C	FL22	2022	5/9/2022	10047912
Hon.	Napolitano	Grace F.		O	CA31	2022	5/10/2023	10052899
Hon.	Neal	Richard E.		O	MA01	2022	5/15/2023	10053764
Hon.	Neguse	Joseph		O	CO02	2022	8/7/2023	10052689
Hon.	Neguse	Joseph		X	CO02	2022	4/29/2023	30018135
Hon.	Nehls	Troy		O	TX22	2022	8/13/2023	10055651
Hon.	Nehls	Troy		X	TX22	2022	5/24/2023	8219615
	Neighbors	Ricky Allen		C	AL04	2022	3/15/2022	10044615
	Nelson	Telena C.		A	GU00	2022	6/24/2022	10049847
	Nelson	Telena C.		C	GU00	2022	6/24/2022	10049693
	Nelson	Telena C.		X	GU00	2022	6/7/2022	8218987
	Neumann	Cora		C	MT01	2022	5/16/2022	10048914
Dr.	Neumann	Mark Allen		C	WI03	2022	7/8/2022	10047731
Dr.	Neumann	Mark Allen		X	WI03	2022	6/7/2022	30016670
	Nevarez	Wendy Marie-Limbaugh		C	NC11	2022	4/18/2022	10046312
Hon.	Newhouse	Dan		O	WA04	2022	6/14/2023	10051650
Hon.	Newhouse	Dan		X	WA04	2022	5/9/2023	30018433
Hon.	Newman	Marie		P	IL03	2022	1/8/2022	20020145
Hon.	Newman	Marie		P	IL03	2022	2/8/2022	20020370
Hon.	Newman	Marie		P	IL03	2022	3/5/2022	20020560
Hon.	Newman	Marie		P	IL03	2022	12/23/2022	20022173
	Newman	Seth		D	CA04	2022	7/7/2022	40003368
Hon.	Nickel	Wiley		C	NC13	2022	5/13/2022	10048480
Hon.	Nickel	Wiley		H	NC13	2022	8/13/2023	10053107
Hon.	Nickel	Wiley		X	NC13	2022	5/17/2022	8218794
Hon.	Nickel	Wiley		X	NC13	2022	5/5/2023	30018282
Hon.	Nickel	Wiley		X	NC13	2022	7/24/2023	8219862
	Niou	Yuh-Line		A	NY10	2022	8/12/2022	10050161
	Niou	Yuh-Line		C	NY10	2022	6/18/2022	10049799
	Nisly	Curt		W	IN02	2022	9/8/2022	7890
Mr.	Nixon	Nikki Maurice		C	NC03	2022	12/19/2022	10050679
Hon.	Norcross	Donald W.		O	NJ01	2022	8/8/2023	10051734
Hon.	Norcross	Donald W.		X	NJ01	2022	4/8/2023	30017927
	Norington-Reaves	Karin M.		C	IL01	2022	5/16/2022	10049120
Hon.	Norman	Ralph W.	Jr.	O	SC05	2022	8/13/2023	10052565
Hon.	Norman	Ralph W.	Jr.	X	SC05	2022	4/27/2023	30018104
	Normoyle	Angela H.		C	IL17	2022	5/15/2022	10048036
Hon.	Norton	Eleanor Holmes		O	DC00	2022	5/4/2023	10052384
	Norton	Elijah		C	AZ01	2022	5/16/2022	10048031
	Norton	Elijah		X	AZ01	2022	6/3/2022	30016764
Hon.	Nunes	Devin		T	CA22	2022	1/30/2022	10044405
	Nunn	Zach		C	IA03	2022	5/17/2022	10047939
Hon.	Nunn	Zach		H	IA03	2022	8/13/2023	10053486
Hon.	Nunn	Zach		X	IA03	2022	5/9/2023	30018379
Hon.	Obernolte	Jay		O	CA23	2022	5/14/2023	10052683
	Ocampo Grajales	David		C	NJ08	2022	5/16/2022	10049111
Hon.	Ocasio-Cortez	Alexandria		O	NY14	2022	8/13/2023	10052480
Hon.	Ocasio-Cortez	Alexandria F		X	NY14	2022	4/25/2023	30018078
	O'Connor	Daniel Jay	Jr	W	OH12	2022		8218857
Hon.	Ogles	Andy		C	TN05	2022	1/30/2023	10050835
Hon.	Ogles	Andy		H	TN05	2022	5/15/2023	10054630
Hon.	O'Halleran	Tom		P	AZ01	2022	12/21/2022	20022160
	O'Hara	Joseph		C	GA02	2022	5/13/2022	10048700
	Olivo	Christine Alexandria		C	FL26	2022	7/17/2022	10049716
	Olivo	Christine Alexandria		X	FL26	2022	6/23/2022	30017450
	Olsen	Erik		C	WI02	2022	6/28/2022	8219060
	Olsen	Erik		X	WI02	2022	6/7/2022	8218984
	Olson	Richard Thomas		C	MN02	2022	7/24/2022	10050043
	Olszewski	Al		C	MT01	2022	5/16/2022	10048846
Hon.	Omar	Ilhan		O	MN05	2022	5/15/2023	10053193
	Ortagus	Morgan		W	TN05	2022		8219139
	Ortagus	Morgan		X	TN05	2022	6/3/2022	30016714
	Ortega	Michael		C	CA46	2022	5/15/2022	10048903
Hon.	Owens	Burgess		O	UT04	2022	6/23/2023	10052951
Hon.	Owens	Burgess		X	UT04	2022	5/11/2023	30018572
	Pacheco	Edwin		W	RI02	2022	7/7/2022	7870
	Painter	Richard William		C	MN01	2022	4/22/2022	10046609
	Paladino	Carl Pasquale		C	NY23	2022	8/19/2022	10050086
	Palin	Sarah		C	AK00	2022	5/17/2022	10047820
Hon.	Pallone	Frank	Jr.	O	NJ06	2022	5/15/2023	10051544
	Pallotta	Frank		C	NJ05	2022	5/16/2022	10048698
Hon.	Palmer	Gary		O	AL06	2022	5/8/2023	10051941
	Palmer	Robert A.		C	IL01	2022	5/24/2022	10049498
Hon.	Panetta	Jimmy		O	CA19	2022	8/13/2023	10053418
Hon.	Panetta	Jimmy		X	CA19	2022	5/8/2023	30018348
Hon.	Pappas	Chris		O	NH01	2022	5/14/2023	10054290
	Park	Charles		C	NJ01	2022	7/20/2022	10047263
	Park	Charles		X	NJ01	2022	5/12/2022	30016564
	Parks	Stewart Thomas		C	TN05	2022	5/11/2022	10048104
	Parrish	Bernard Kyle		D	NC07	2022	2/7/2022	40003308
Mr.	Parrott	Neil Conrad		C	MD06	2022	7/4/2022	10049904
	Parson	Rebecca Elizabeth		C	WA06	2022	4/21/2022	10046641
Hon.	Pascrell	Bill	Jr.	O	NJ09	2022	5/4/2023	10051866
Hon.	Pascrell	Bill	Jr.	P	NJ09	2022	1/18/2022	20020216
	Pastore	Daniel		C	PA16	2022	4/17/2022	10044426
	Pastrana	Allek		X	FL07	2022	6/7/2022	30017114
	Pat	Judith T Won		X	GU00	2022	6/7/2022	8218998
	Patel	Bhavini		W	PA18	2022	4/8/2022	7837
	Patel	Suraj		C	NY12	2022	6/27/2022	10049731
	Patti	Thomas		A	CA09	2022	10/14/2022	8219249
	Patti	Thomas		C	CA09	2022	10/14/2022	8219248
	Paulina Luna	Anna		C	FL13	2022	8/29/2022	10050322
Hon.	Paulina Luna	Anna		H	FL13	2022	8/2/2023	10054701
Hon.	Payne	Donald M.	Jr.	O	NJ10	2022	5/15/2023	10053537
	Payne	Thomas Lane	Jr.	C	LA03	2022	7/18/2022	10050005
	Pekau	Keith		A	IL06	2022	6/23/2022	8219040
	Pekau	Keith		C	IL06	2022	6/10/2022	10049715
Hon.	Pelosi	Nancy		O	CA11	2022	5/15/2023	10053231
Hon.	Pelosi	Nancy		P	CA12	2022	1/12/2022	20020208
Hon.	Pelosi	Nancy		P	CA12	2022	2/28/2022	20020515
Hon.	Pelosi	Nancy		P	CA12	2022	3/4/2022	20020561
Hon.	Pelosi	Nancy		P	CA12	2022	3/21/2022	20020662
Hon.	Pelosi	Nancy		P	CA12	2022	5/3/2022	20020916
Hon.	Pelosi	Nancy		P	CA12	2022	6/3/2022	20021142
Hon.	Pelosi	Nancy		P	CA12	2022	7/14/2022	20021374
Hon.	Pelosi	Nancy		P	CA12	2022	7/26/2022	20021438
Hon.	Pelosi	Nancy		P	CA12	2022	9/9/2022	20021675
Hon.	Pelosi	Nancy		P	CA12	2022	10/14/2022	20021837
Hon.	Pelosi	Nancy		P	CA12	2022	11/30/2022	20022063
Hon.	Peltola	Mary		A	AK00	2022	8/13/2023	10055643
Hon.	Peltola	Mary		O	AK00	2022	8/13/2023	10053841
Hon.	Peltola	Mary		X	AK00	2022	5/11/2023	30018511
Mrs.	Peltola	Mary Sattler		C	AK00	2022	5/17/2022	10049292
	Pence	Angela		C	GA14	2022	7/5/2022	10049905
Hon.	Pence	Gregory J.		O	IN06	2022	8/10/2023	10053896
Hon.	Pence	Gregory J.		X	IN06	2022	5/11/2023	30018559
Hon.	Perlmutter	Ed		P	CO07	2022	1/25/2022	20020300
Hon.	Perlmutter	Ed		P	CO07	2022	5/10/2022	20020987
Hon.	Perlmutter	Ed		P	CO07	2022	6/16/2022	20021232
Hon.	Perlmutter	Ed		P	CO07	2022	9/26/2022	20021752
Hon.	Perlmutter	Ed		P	CO07	2022	12/19/2022	20022158
	Perrone	Myles		C	FL23	2022	8/6/2022	10050122
Hon.	Perry	Scott		O	PA10	2022	8/10/2023	10052159
Hon.	Perry	Scott		X	PA10	2022	4/18/2023	30017998
Mr.	Peters	James Andrew	Jr.	C	CA14	2022	5/8/2022	10047706
Mr.	Peters	Samuel James		C	NV04	2022	5/16/2022	10049048
Hon.	Peters	Scott H.		O	CA50	2022	8/12/2023	10052909
Hon.	Peters	Scott H.		P	CA52	2022	2/15/2022	20020436
Hon.	Peters	Scott H.		P	CA52	2022	5/18/2022	20021049
Hon.	Peters	Scott H.		P	CA52	2022	6/19/2022	20021202
Hon.	Peters	Scott H.		P	CA52	2022	7/15/2022	20021323
Hon.	Peters	Scott H.		P	CA52	2022	8/16/2022	20021506
Hon.	Peters	Scott H.		P	CA52	2022	9/12/2022	20021674
Hon.	Peters	Scott H.		X	CA50	2022	5/2/2023	30018186
	Peters	Walt		C	IL16	2022	5/11/2022	8218728
	Peterson	Kaylee Jade		D	ID01	2022	4/27/2022	8218764
Hon.	Pettersen	Brittany Louise		A	CO07	2022	8/11/2023	10055197
Hon.	Pettersen	Brittany Louise		H	CO07	2022	8/10/2023	10055196
Ms.	Pettersen	Brittany Louise		C	CO07	2022	5/16/2022	10044568
	Pfaff	Brad		C	WI03	2022	7/7/2022	10046939
	Pfaff	Brad		X	WI03	2022	5/6/2022	30016491
Hon.	Pfluger	August Lee	II	O	TX11	2022	8/6/2023	10052660
Hon.	Pfluger	August Lee	II	P	TX11	2022	5/25/2022	20021108
Hon.	Pfluger	August Lee	II	X	TX11	2022	4/28/2023	30018123
Hon.	Phillips	Dean		B	MN03	2022	2/3/2022	8218555
Hon.	Phillips	Dean		B	MN03	2022	4/4/2022	8218627
Hon.	Phillips	Dean		B	MN03	2022	7/8/2022	8219070
Hon.	Phillips	Dean		B	MN03	2022	10/28/2022	8219264
Hon.	Phillips	Dean		O	MN03	2022	8/12/2023	10052962
Hon.	Phillips	Dean		P	MN03	2022	8/13/2022	20021509
Hon.	Phillips	Dean		X	MN03	2022	5/3/2023	30018206
	Phillips	G. Scott		C	OR01	2022	4/16/2022	10044613
	Phillips	Jeffrey Alan		D	CA11	2022	4/29/2022	40003335
	Phillips	Trenten Westley		W	CA01	2022	12/7/2022	7894
	Pichardo	Laura		C	NC06	2022	5/24/2022	10049433
Mr.	Pierson	Nels		C	MN01	2022	5/17/2022	10049238
Hon.	Pingree	Chellie		O	ME01	2022	5/12/2023	10052603
Hon.	Pingree	Chellie		P	ME01	2022	6/3/2022	20021139
	Piper-Loomis	Lynz		C	SC01	2022	6/23/2022	8219039
	Pitocco	Antonio		C	MD03	2022	5/16/2022	10048918
Hon.	Pocan	Mark		O	WI02	2022	5/12/2023	10053875
	Polhemus	Jonathan		A	OR03	2022	7/26/2022	10050050
	Polhemus	Jonathan		A	OR03	2022	8/3/2022	10050102
	Polhemus	Jonathan		C	OR03	2022	7/25/2022	10050032
	Polhemus	Jonathan		D	OR03	2022	3/10/2022	8218606
Hon.	Poliquin	Bruce L.		C	ME02	2022	5/24/2022	10049490
	Pollard	Auriol Sonia		C	SC06	2022	5/15/2022	10048782
	Polo	Frank		X	FL27	2022	7/21/2022	8219109
	Porter	John Mark		D	CA33	2022	8/4/2022	40003394
Hon.	Porter	Katherine		O	CA47	2022	5/11/2023	10053760
	Porter	Kevin Dean		C	FL11	2022	7/11/2022	10049952
Hon.	Posey	Bill		O	FL08	2022	4/13/2023	8219774
	Powell	Rhonda		C	MI10	2022	5/13/2022	10046527
	Prescott	Russell		C	NH01	2022	8/2/2022	10049923
	Preskitt	Sid		C	FL12	2022	8/1/2022	10050083
Hon.	Pressley	Ayanna		O	MA07	2022	8/13/2023	10053416
Hon.	Pressley	Ayanna		X	MA07	2022	5/10/2023	30018474
	Preston	Joseph Edward		W	VA04	2022	1/3/2023	7895
Hon.	Price	David E.		P	NC04	2022	1/10/2022	20020196
Hon.	Price	David E.		P	NC04	2022	3/2/2022	20020538
Hon.	Price	David E.		P	NC04	2022	4/5/2022	20020733
Hon.	Price	David E.		P	NC04	2022	4/6/2022	20020740
	Pruden	James L.		C	FL22	2022	5/28/2022	10047395
	Pruden	James L.		X	FL22	2022	5/12/2022	30016598
	Pruett	Dasha		W	PA01	2022	4/29/2022	7842
	Puccetti	Gregory Peter		C	KY03	2022	4/2/2022	10044747
Mr.	Pullen	Hunter I.		X	LA05	2022	8/26/2022	8219211
	Putorti	Matthew		C	NY21	2022	5/16/2022	10047446
	Putorti	Matthew		X	NY21	2022	6/7/2022	30016767
	Qiu	Helen Jiang		W	NY10	2022	3/10/2022	7833
	Quartey	John Quaye	II	C	CA27	2022	5/9/2022	10047538
Hon.	Quigley	Mike		O	IL05	2022	5/15/2023	8219775
	Quinn	Marty L.		C	OK02	2022	5/16/2022	10048926
	Rab	Aejaz (Raji)		C	CA32	2022	5/11/2022	10048266
	Rader	Tristan		C	OH07	2022	5/11/2022	10048133
Hon.	Radewagen	Aumua Amata Coleman		O	AS00	2022	4/25/2023	10052454
	Ragge	Claire		C	CA36	2022	5/16/2022	10049087
	Ramirez	Cesar		C	FL15	2022	7/24/2022	10049850
	Ramirez	Cesar		X	FL15	2022	7/6/2022	30017567
	Ramirez	Delia		C	IL03	2022	5/27/2022	10048739
	Ramirez	Delia		X	IL03	2022	6/3/2022	30017093
Hon.	Ramirez	Delia		H	IL03	2022	8/11/2023	10055600
	Ramos	Javier		C	AZ05	2022	5/15/2022	10048896
	Ramos	Javier		D	AZ05	2022	7/7/2022	40003358
	Ramos	Jonathon Angel		C	CA01	2022	2/28/2022	10044635
	Ramos Debarros	Brittany		C	NY11	2022	6/21/2023	10055160
	Rankin	Sam		C	MT02	2022	5/11/2022	8218729
	Rar	Rostislav		C	NY20	2022	4/18/2022	10046322
Hon.	Raskin	Jamie		O	MD08	2022	5/14/2023	10052717
Hon.	Raskin	Jamie		P	MD08	2022	6/9/2022	20020973
	Rathmell	George		C	PA15	2022	5/24/2022	8218851
	Raths	Greg		C	CA40	2022	1/6/2022	10044339
	Raybon	Jennifer Susan		C	FL15	2022	6/13/2022	10049714
Mr.	Rebresh	Michael Stephan		C	IL16	2022	4/15/2022	10046198
	Recile	Rudy		C	CA08	2022	5/11/2022	10048225
Hon.	Reed	Tom		T	NY23	2022	5/13/2022	10048584
	Reeves	Bryce		C	VA07	2022	5/20/2022	10048703
	Reeves	Bryce		X	VA07	2022	6/3/2022	30017076
	Reeves	Ernest T.		C	NC03	2022	6/21/2022	10049829
	Regnier	Jeffery		X	IL01	2022	7/29/2022	8219121
	Rehman	Laique		C	TX07	2022	2/2/2022	10044526
	Reichert	Tim		C	CO07	2022	5/16/2022	10047349
	Reisdorf	Richard B.		P	MN01	2022	4/18/2022	8218652
	Reising	Jesse		C	IL13	2022	5/16/2022	10047369
	Reiss	Jonathan		C	CA25	2022	4/22/2022	10046287
Hon.	Reschenthaler	Guy Mr		O	PA14	2022	5/15/2023	10054197
	Revak	Joshua Carl		C	AK00	2022	6/16/2022	10049769
	Reyes	Arturo		D	HI01	2022	7/19/2022	8219097
	Reyes	Arturo Pacheo		C	HI01	2022	6/22/2022	8219036
Hon.	Rice	Tom		P	SC07	2022	9/28/2022	20021762
	Richter	Ernest Harold		D	CA33	2022	4/8/2022	40003328
	Rider	Erin Christine		C	UT02	2022	5/8/2022	10047671
	Riedel	Craig		C	OH09	2022	4/1/2022	10044581
	Riesen	Cory		W	IN03	2022	3/7/2022	7831
	Riley	Josh		C	NY22	2022	5/16/2022	10047710
